-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                               Optimizer.step#Adam.step         7.92%      10.514ms        25.05%      33.253ms       4.157ms       0.000us         0.00%      72.071ms       9.009ms             8  
                                             aten::add_         4.02%       5.343ms         7.91%      10.501ms      19.024us      29.098ms        21.91%      29.098ms      52.714us           552  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      22.111ms        16.65%      22.111ms      55.278us           400  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      21.350ms        16.08%      21.350ms      83.398us           256  
autograd::engine::evaluate_function: ConvolutionBack...         0.38%     505.000us         8.83%      11.721ms     293.025us       0.000us         0.00%      18.345ms     458.625us            40  
                                   ConvolutionBackward0         0.24%     312.000us         8.45%      11.216ms     280.400us       0.000us         0.00%      18.345ms     458.625us            40  
                             aten::convolution_backward         4.84%       6.427ms         8.21%      10.904ms     272.600us      17.556ms        13.22%      18.345ms     458.625us            40  
                                             aten::mul_         2.00%       2.652ms         3.72%       4.938ms      19.289us      14.788ms        11.14%      14.788ms      57.766us           256  
                                         aten::addcdiv_         1.05%       1.396ms         1.87%       2.481ms      19.383us      14.152ms        10.66%      14.152ms     110.562us           128  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      14.152ms        10.66%      14.152ms     110.562us           128  
autograd::engine::evaluate_function: torch::autograd...         0.71%     946.000us         3.41%       4.531ms      35.398us       0.000us         0.00%      10.716ms      83.719us           128  
                        torch::autograd::AccumulateGrad         0.59%     786.000us         2.70%       3.585ms      28.008us       0.000us         0.00%      10.716ms      83.719us           128  
                                         aten::addcmul_         1.04%       1.381ms         1.87%       2.488ms      19.438us      10.640ms         8.01%      10.640ms      83.125us           128  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      10.640ms         8.01%      10.640ms      83.125us           128  
                                           aten::conv2d         0.11%     151.000us         5.55%       7.374ms     184.350us       0.000us         0.00%      10.421ms     260.525us            40  
                                      aten::convolution         0.32%     426.000us         5.44%       7.223ms     180.575us       0.000us         0.00%      10.421ms     260.525us            40  
                                     aten::_convolution         0.36%     483.000us         5.12%       6.797ms     169.925us       0.000us         0.00%      10.421ms     260.525us            40  
                                aten::cudnn_convolution         3.19%       4.234ms         3.94%       5.225ms     130.625us       9.910ms         7.46%       9.910ms     247.750us            40  
volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148...         0.00%       0.000us         0.00%       0.000us       0.000us       9.132ms         6.88%       9.132ms     190.250us            48  
