-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                            aten::copy_         4.46%      73.788ms         8.95%     148.181ms      15.886us     453.619ms        28.48%     453.619ms      48.630us          9328  
    autograd::engine::evaluate_function: SliceBackward0         0.98%      16.267ms         8.29%     137.293ms      68.102us       0.000us         0.00%     378.188ms     187.593us          2016  
    autograd::engine::evaluate_function: AddmmBackward0         0.96%      15.948ms         9.75%     161.453ms     272.725us       0.000us         0.00%     321.977ms     543.880us           592  
                                         SliceBackward0         0.28%       4.715ms         6.95%     114.997ms      57.042us       0.000us         0.00%     317.964ms     157.720us          2016  
                                   aten::slice_backward         0.78%      12.917ms         6.66%     110.282ms      54.703us       0.000us         0.00%     317.964ms     157.720us          2016  
                                         AddmmBackward0         0.64%      10.666ms         6.32%     104.655ms     176.782us       0.000us         0.00%     308.968ms     521.905us           592  
                                               aten::mm         2.72%      45.022ms         4.72%      78.098ms      65.961us     308.968ms        19.40%     308.968ms     260.953us          1184  
                         Memcpy DtoD (Device -> Device)         0.00%       0.000us         0.00%       0.000us       0.000us     239.309ms        15.02%     239.309ms      92.326us          2592  
void at::native::elementwise_kernel<128, 2, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     210.502ms        13.21%     210.502ms      39.747us          5296  
                                           aten::linear         0.48%       7.911ms         5.77%      95.595ms     161.478us       0.000us         0.00%     163.709ms     276.535us           592  
                                            aten::addmm         2.74%      45.304ms         4.38%      72.550ms     122.551us     163.709ms        10.28%     163.709ms     276.535us           592  
                                  volta_sgemm_128x64_nt         0.00%       0.000us         0.00%       0.000us       0.000us     151.838ms         9.53%     151.838ms     256.483us           592  
                               Optimizer.step#Adam.step         7.85%     130.042ms        26.71%     442.250ms      55.281ms       0.000us         0.00%     150.578ms      18.822ms             8  
                                            aten::fill_         1.45%      24.014ms         3.36%      55.581ms      15.006us     149.610ms         9.39%     149.610ms      40.391us          3704  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     149.601ms         9.39%     149.601ms      40.476us          3696  
                                            aten::zero_         0.71%      11.705ms         3.37%      55.725ms      18.428us       0.000us         0.00%     135.181ms      44.703us          3024  
                                            aten::zeros         0.56%       9.313ms         3.87%      64.041ms      28.488us       0.000us         0.00%     123.367ms      54.879us          2248  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     122.333ms         7.68%     122.333ms      29.692us          4120  
autograd::engine::evaluate_function: torch::autograd...         0.54%       8.958ms         6.29%     104.199ms     135.676us       0.000us         0.00%     112.415ms     146.374us           768  
