-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                            aten::copy_         2.78%      77.856ms        10.79%     302.109ms      32.057us     922.008ms        30.78%     922.008ms      97.836us          9424  
    autograd::engine::evaluate_function: SliceBackward0         0.59%      16.596ms         9.05%     253.337ms     125.663us       0.000us         0.00%     748.684ms     371.371us          2016  
                                               aten::mm         2.40%      67.305ms         4.06%     113.702ms      72.514us     665.231ms        22.21%     665.231ms     424.254us          1568  
                                         SliceBackward0         0.17%       4.785ms         7.86%     220.139ms     109.196us       0.000us         0.00%     628.878ms     311.943us          2016  
                                   aten::slice_backward         0.47%      13.100ms         7.69%     215.354ms     106.822us       0.000us         0.00%     628.878ms     311.943us          2016  
                         Memcpy DtoD (Device -> Device)         0.00%       0.000us         0.00%       0.000us       0.000us     469.948ms        15.69%     469.948ms     212.839us          2208  
    autograd::engine::evaluate_function: AddmmBackward0         0.22%       6.026ms         2.12%      59.381ms     285.486us       0.000us         0.00%     464.786ms       2.235ms           208  
                                         AddmmBackward0         0.14%       3.968ms         1.38%      38.673ms     185.928us       0.000us         0.00%     450.820ms       2.167ms           208  
void at::native::elementwise_kernel<128, 2, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     440.251ms        14.70%     440.251ms      81.649us          5392  
                                           aten::linear         0.21%       6.015ms         3.97%     111.043ms     187.573us       0.000us         0.00%     338.079ms     571.079us           592  
                                            aten::fill_         0.88%      24.635ms         6.14%     171.929ms      47.652us     293.692ms         9.80%     293.692ms      81.400us          3608  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     293.684ms         9.80%     293.684ms      81.579us          3600  
                                            aten::zero_         0.40%      11.259ms         6.09%     170.422ms      58.204us       0.000us         0.00%     265.225ms      90.582us          2928  
                                            aten::addmm         0.54%      14.995ms         0.87%      24.420ms     117.404us     246.131ms         8.22%     246.131ms       1.183ms           208  
                                            aten::zeros         0.32%       8.851ms         5.09%     142.574ms      63.423us       0.000us         0.00%     242.008ms     107.655us          2248  
                                            aten::clone         0.63%      17.761ms         6.28%     175.821ms      59.080us       0.000us         0.00%     227.326ms      76.386us          2976  
autograd::engine::evaluate_function: torch::autograd...         0.29%       8.030ms         6.52%     182.668ms     271.827us       0.000us         0.00%     224.445ms     333.996us           672  
                            torch::autograd::CopySlices         0.39%      10.867ms         6.24%     174.638ms     259.878us       0.000us         0.00%     224.445ms     333.996us           672  
                                  volta_sgemm_128x64_nt         0.00%       0.000us         0.00%       0.000us       0.000us     212.926ms         7.11%     212.926ms     364.599us           584  
