-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
autograd::engine::evaluate_function: ConvolutionBack...         0.87%       2.332ms        13.11%      34.987ms     218.669us       0.000us         0.00%      27.092ms     169.325us           160  
                                   ConvolutionBackward0         0.35%     941.000us        11.64%      31.053ms     194.081us       0.000us         0.00%      26.713ms     166.956us           160  
                             aten::convolution_backward         7.84%      20.926ms        11.29%      30.112ms     188.200us      26.713ms        37.49%      26.713ms     166.956us           160  
                               Optimizer.step#Adam.step        14.81%      39.506ms        47.49%     126.726ms      15.841ms       0.000us         0.00%      19.371ms       2.421ms             8  
                                           aten::conv2d         0.22%     577.000us         9.06%      24.168ms     151.050us       0.000us         0.00%      13.117ms      81.981us           160  
                                      aten::convolution         0.56%       1.481ms         8.84%      23.591ms     147.444us       0.000us         0.00%      13.117ms      81.981us           160  
                                     aten::_convolution         0.39%       1.033ms         8.29%      22.110ms     138.188us       0.000us         0.00%      13.117ms      81.981us           160  
                                aten::cudnn_convolution         6.20%      16.552ms         7.90%      21.077ms     131.731us      13.117ms        18.41%      13.117ms      81.981us           160  
volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148...         0.00%       0.000us         0.00%       0.000us       0.000us      11.864ms        16.65%      11.864ms      64.478us           184  
                                             aten::add_         7.65%      20.403ms        14.99%      40.002ms      18.117us       7.979ms        11.20%       7.979ms       3.614us          2208  
void cudnn::cnn::wgrad_alg1_engine<float, float, 128...         0.00%       0.000us         0.00%       0.000us       0.000us       7.560ms        10.61%       7.560ms     105.000us            72  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       6.526ms         9.16%       6.526ms       4.339us          1504  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       6.037ms         8.47%       6.037ms       5.390us          1120  
void cudnn::detail::dgrad_engine<float, 512, 6, 5, 3...         0.00%       0.000us         0.00%       0.000us       0.000us       5.047ms         7.08%       5.047ms      90.125us            56  
                                             aten::mul_         3.75%      10.019ms         7.03%      18.767ms      18.918us       4.460ms         6.26%       4.460ms       4.496us           992  
                                         aten::addcdiv_         2.01%       5.376ms         3.58%       9.542ms      19.238us       3.546ms         4.98%       3.546ms       7.149us           496  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       3.546ms         4.98%       3.546ms       7.149us           496  
autograd::engine::evaluate_function: torch::autograd...         1.12%       2.996ms         5.35%      14.284ms      28.798us       0.000us         0.00%       2.785ms       5.615us           496  
