-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                      aten::convolution         0.93%       7.487ms        14.47%     116.942ms     146.178us       0.000us         0.00%     263.790ms     329.738us           800  
                                     aten::_convolution         0.63%       5.113ms        13.54%     109.455ms     136.819us       0.000us         0.00%     263.790ms     329.738us           800  
                                           aten::conv2d         0.26%       2.123ms        12.14%      98.123ms     163.538us       0.000us         0.00%     255.160ms     425.267us           600  
                                aten::cudnn_convolution         7.66%      61.931ms        10.69%      86.399ms     143.998us     255.160ms        53.03%     255.160ms     425.267us           600  
void implicit_convolve_sgemm<float, float, 1024, 5, ...         0.00%       0.000us         0.00%       0.000us       0.000us     252.386ms        52.45%     252.386ms     197.177us          1280  
autograd::engine::evaluate_function: ConvolutionBack...         1.14%       9.212ms        18.69%     151.018ms     188.773us       0.000us         0.00%     137.912ms     172.390us           800  
                                   ConvolutionBackward0         0.59%       4.807ms        17.55%     141.806ms     177.257us       0.000us         0.00%     137.912ms     172.390us           800  
                             aten::convolution_backward        11.59%      93.695ms        16.95%     136.999ms     171.249us     137.912ms        28.66%     137.912ms     172.390us           800  
void precomputed_convolve_sgemm<float, 1024, 5, 5, 4...         0.00%       0.000us         0.00%       0.000us       0.000us      59.752ms        12.42%      59.752ms     186.725us           320  
                               Optimizer.step#Adam.step         9.94%      80.344ms        31.54%     254.876ms       3.186ms       0.000us         0.00%      46.551ms     581.888us            80  
                                             aten::add_         6.36%      51.427ms        12.16%      98.278ms      18.755us      24.611ms         5.11%      24.611ms       4.697us          5240  
                   volta_scudnn_128x64_relu_small_nn_v1         0.00%       0.000us         0.00%       0.000us       0.000us      20.160ms         4.19%      20.160ms     126.000us           160  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      18.959ms         3.94%      18.959ms       6.676us          2840  
void cudnn::detail::dgrad_engine<float, 512, 6, 5, 3...         0.00%       0.000us         0.00%       0.000us       0.000us      16.730ms         3.48%      16.730ms      41.825us           400  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      15.582ms         3.24%      15.582ms       5.194us          3000  
autograd::engine::evaluate_function: torch::autograd...         1.34%      10.791ms         6.59%      53.292ms      28.963us       0.000us         0.00%      12.452ms       6.767us          1840  
                        torch::autograd::AccumulateGrad         1.06%       8.584ms         5.26%      42.501ms      23.098us       0.000us         0.00%      12.452ms       6.767us          1840  
                                             aten::mul_         2.44%      19.723ms         4.53%      36.606ms      19.066us      10.626ms         2.21%      10.626ms       5.534us          1920  
