-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                            aten::copy_         4.29%      52.522ms        16.24%     198.600ms      32.467us     135.541ms        26.89%     135.573ms      22.163us          6117  
autograd::engine::evaluate_function: ConvolutionBack...         0.10%       1.281ms         2.36%      28.825ms     450.391us       0.000us         0.00%     124.572ms       1.946ms            64  
                                   ConvolutionBackward0         0.04%     471.000us         2.14%      26.236ms     409.938us       0.000us         0.00%     124.422ms       1.944ms            64  
                             aten::convolution_backward         1.20%      14.677ms         2.11%      25.765ms     402.578us     120.575ms        23.92%     124.422ms       1.944ms            64  
                                           aten::conv2d         0.08%     945.000us         3.73%      45.605ms     180.972us       0.000us         0.00%     116.201ms     461.115us           252  
                                      aten::convolution         0.16%       2.016ms         3.65%      44.660ms     177.222us       0.000us         0.00%     116.201ms     461.115us           252  
                                     aten::_convolution         0.26%       3.214ms         3.49%      42.644ms     169.222us       0.000us         0.00%     116.201ms     461.115us           252  
                                               aten::to         0.30%       3.669ms        10.42%     127.417ms      75.306us       0.000us         0.00%      97.362ms      57.543us          1692  
                                         aten::_to_copy         0.49%       6.034ms        10.12%     123.748ms     114.053us       0.000us         0.00%      97.362ms      89.735us          1085  
                                aten::cudnn_convolution         2.14%      26.236ms         2.67%      32.709ms     129.798us      95.987ms        19.05%      95.987ms     380.901us           252  
                       Memcpy HtoD (Pageable -> Device)         0.00%       0.000us         0.00%       0.000us       0.000us      88.400ms        17.54%      88.400ms     555.975us           159  
                   volta_scudnn_128x32_relu_small_nn_v1         0.00%       0.000us         0.00%       0.000us       0.000us      69.832ms        13.86%      69.832ms     415.667us           168  
void wgrad_alg0_engine<float, 512, 6, 5, 3, 3, 3, fa...         0.00%       0.000us         0.00%       0.000us       0.000us      42.217ms         8.38%      42.217ms     879.521us            48  
                                              aten::pad         0.02%     286.000us         0.23%       2.786ms      43.531us       0.000us         0.00%      31.176ms     487.125us            64  
void at::native::elementwise_kernel<128, 2, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us      24.972ms         4.95%      24.972ms       5.599us          4460  
                volta_scudnn_128x32_relu_interior_nn_v1         0.00%       0.000us         0.00%       0.000us       0.000us      24.969ms         4.95%      24.969ms     445.875us            56  
                                             aten::add_         1.26%      15.405ms         2.42%      29.584ms      16.857us      24.548ms         4.87%      24.548ms      13.987us          1755  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      24.514ms         4.86%      24.514ms      20.600us          1190  
                                              aten::div         0.50%       6.172ms         0.79%       9.692ms      24.788us      21.210ms         4.21%      21.210ms      54.246us           391  
