-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                           aten::conv2d         0.44%      41.207ms        28.28%        2.630s     233.462us       0.000us         0.00%     498.208ms      44.230us         11264  
                                      aten::convolution         1.15%     107.161ms        27.83%        2.589s     229.804us       0.000us         0.00%     498.208ms      44.230us         11264  
                                     aten::_convolution         1.51%     140.816ms        26.68%        2.481s     220.290us       0.000us         0.00%     498.208ms      44.230us         11264  
                                aten::cudnn_convolution        18.52%        1.723s        21.73%        2.021s     179.420us     453.938ms        35.10%     453.938ms      40.300us         11264  
autograd::engine::evaluate_function: ConvolutionBack...         0.96%      89.426ms        18.16%        1.689s     274.907us       0.000us         0.00%     435.237ms      70.839us          6144  
                                   ConvolutionBackward0         0.42%      38.940ms        17.20%        1.600s     260.352us       0.000us         0.00%     435.237ms      70.839us          6144  
                             aten::convolution_backward        10.90%        1.013s        16.78%        1.561s     254.014us     395.072ms        30.55%     435.237ms      70.839us          6144  
void implicit_convolve_sgemm<float, float, 1024, 5, ...         0.00%       0.000us         0.00%       0.000us       0.000us     162.000ms        12.53%     162.000ms      39.551us          4096  
void cudnn::cnn::wgrad2d_grouped_direct_kernel<false...         0.00%       0.000us         0.00%       0.000us       0.000us     129.129ms         9.98%     129.129ms      84.068us          1536  
                   volta_scudnn_128x64_relu_small_nn_v1         0.00%       0.000us         0.00%       0.000us       0.000us     115.230ms         8.91%     115.230ms      75.020us          1536  
void cudnn::detail::dgrad2d_alg1_1<float, 0, 5, 6, 4...         0.00%       0.000us         0.00%       0.000us       0.000us      96.404ms         7.45%      96.404ms      22.152us          4352  
void cudnn::cnn::wgrad_alg1_engine<float, float, 128...         0.00%       0.000us         0.00%       0.000us       0.000us      86.015ms         6.65%      86.015ms     335.996us           256  
                 volta_scudnn_128x128_relu_medium_nn_v1         0.00%       0.000us         0.00%       0.000us       0.000us      74.241ms         5.74%      74.241ms      58.001us          1280  
                                       aten::batch_norm         0.31%      28.841ms        11.83%        1.100s      97.637us       0.000us         0.00%      71.000ms       6.303us         11264  
                           aten::_batch_norm_impl_index         0.43%      39.770ms        11.52%        1.071s      95.077us       0.000us         0.00%      71.000ms       6.303us         11264  
                                 aten::cudnn_batch_norm         5.55%     516.546ms        11.09%        1.031s      91.546us      71.000ms         5.49%      71.000ms       6.303us         11264  
                                              aten::sum         2.47%     229.499ms         4.13%     383.839ms      41.649us      56.408ms         4.36%      59.615ms       6.469us          9216  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      59.060ms         4.57%      59.060ms       2.017us         29280  
