-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
autograd::engine::evaluate_function: ConvolutionBack...         0.18%       8.979ms         8.45%     427.130ms     751.989us       0.000us         0.00%        2.487s       4.378ms           568  
                                   ConvolutionBackward0         0.07%       3.534ms         8.13%     411.194ms     723.933us       0.000us         0.00%        2.376s       4.183ms           568  
                             aten::convolution_backward         2.92%     147.472ms         8.06%     407.660ms     717.711us        2.344s        45.81%        2.376s       4.183ms           568  
                                      aten::convolution         0.13%       6.330ms         4.43%     223.697ms     341.002us       0.000us         0.00%        1.360s       2.073ms           656  
                                     aten::_convolution         0.12%       6.005ms         4.30%     217.367ms     331.352us       0.000us         0.00%        1.360s       2.073ms           656  
                                           aten::conv2d         0.05%       2.418ms         4.42%     223.555ms     344.992us       0.000us         0.00%        1.313s       2.026ms           648  
                                aten::cudnn_convolution         2.86%     144.720ms         4.01%     202.659ms     312.745us        1.261s        24.64%        1.261s       1.946ms           648  
volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148...         0.00%       0.000us         0.00%       0.000us       0.000us        1.049s        20.50%        1.049s       3.198ms           328  
                                   volta_cgemm_32x64_tn         0.00%       0.000us         0.00%       0.000us       0.000us     492.088ms         9.61%     492.088ms      85.432us          5760  
void wgrad_alg0_engine<float, 128, 6, 8, 3, 3, 5, fa...         0.00%       0.000us         0.00%       0.000us       0.000us     366.788ms         7.17%     366.788ms       1.581ms           232  
                                              aten::add         0.73%      36.958ms         2.97%     150.074ms      64.687us     306.833ms         5.99%     306.833ms     132.256us          2320  
                                   volta_sgemm_64x64_nt         0.00%       0.000us         0.00%       0.000us       0.000us     292.842ms         5.72%     292.842ms       1.509ms           194  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     292.089ms         5.71%     292.089ms      72.156us          4048  
                volta_scudnn_128x64_relu_interior_nn_v1         0.00%       0.000us         0.00%       0.000us       0.000us     230.990ms         4.51%     230.990ms       1.013ms           228  
                                              aten::mul         0.67%      33.770ms         1.05%      52.873ms      22.253us     222.205ms         4.34%     222.205ms      93.521us          2376  
void at::native::elementwise_kernel<128, 2, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     218.529ms         4.27%     218.529ms     210.124us          1040  
void at::native::elementwise_kernel<128, 2, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     208.997ms         4.08%     208.997ms     154.584us          1352  
                                             aten::add_         0.50%      25.360ms         1.02%      51.600ms      21.148us     182.945ms         3.57%     182.945ms      74.977us          2440  
