-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
    autograd::engine::evaluate_function: AddmmBackward0         3.13%      21.557ms        25.17%     173.331ms     288.885us       0.000us         0.00%     134.021ms     223.368us           600  
                                         AddmmBackward0         1.56%      10.749ms        15.28%     105.209ms     175.348us       0.000us         0.00%     124.266ms     207.110us           600  
                                               aten::mm         7.04%      48.475ms        11.43%      78.717ms      65.597us     124.266ms        32.45%     124.266ms     103.555us          1200  
                                           aten::linear         1.12%       7.703ms        13.33%      91.801ms     153.002us       0.000us         0.00%      71.405ms     119.008us           600  
                                            aten::addmm         6.24%      42.998ms        10.09%      69.492ms     115.820us      71.405ms        18.64%      71.405ms     119.008us           600  
                                  volta_sgemm_128x64_nn         0.00%       0.000us         0.00%       0.000us       0.000us      61.405ms        16.03%      61.405ms     103.725us           592  
                                  volta_sgemm_128x64_nt         0.00%       0.000us         0.00%       0.000us       0.000us      56.459ms        14.74%      56.459ms     115.695us           488  
                                              aten::bmm         2.92%      20.097ms         3.98%      27.437ms      47.634us      39.582ms        10.34%      39.582ms      68.719us           576  
                                  volta_sgemm_128x64_tn         0.00%       0.000us         0.00%       0.000us       0.000us      38.357ms        10.02%      38.357ms     191.785us           200  
                                              aten::mul         3.88%      26.750ms         6.16%      42.443ms      34.009us      37.593ms         9.82%      37.593ms      30.123us          1248  
                                              aten::add         7.33%      50.490ms        11.77%      81.061ms      32.270us      37.435ms         9.77%      37.435ms      14.902us          2512  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      34.416ms         8.99%      34.416ms      12.434us          2768  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      30.589ms         7.99%      30.589ms      19.118us          1600  
                                 volta_sgemm_128x128_tn         0.00%       0.000us         0.00%       0.000us       0.000us      28.807ms         7.52%      28.807ms      73.487us           392  
      autograd::engine::evaluate_function: BmmBackward0         0.38%       2.641ms         3.49%      24.026ms     125.135us       0.000us         0.00%      27.136ms     141.333us           192  
                                           BmmBackward0         0.34%       2.367ms         3.11%      21.385ms     111.380us       0.000us         0.00%      27.136ms     141.333us           192  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      20.914ms         5.46%      20.914ms      40.848us           512  
      autograd::engine::evaluate_function: MulBackward0         0.83%       5.740ms         3.90%      26.863ms      64.575us       0.000us         0.00%      17.672ms      42.481us           416  
                                   volta_sgemm_64x64_nn         0.00%       0.000us         0.00%       0.000us       0.000us      15.325ms         4.00%      15.325ms      79.818us           192  
