-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
autograd::engine::evaluate_function: ConvolutionBack...         0.90%       5.774ms        11.87%      76.426ms     183.716us       0.000us         0.00%     106.189ms     255.262us           416  
                                   ConvolutionBackward0         0.38%       2.432ms        10.66%      68.645ms     165.012us       0.000us         0.00%     105.577ms     253.791us           416  
                             aten::convolution_backward         6.81%      43.809ms        10.29%      66.213ms     159.166us     105.577ms        39.20%     105.577ms     253.791us           416  
autograd::engine::evaluate_function: CudnnBatchNormB...         0.79%       5.098ms         5.44%      35.045ms      84.243us       0.000us         0.00%      36.470ms      87.668us           416  
                                CudnnBatchNormBackward0         0.31%       2.009ms         4.65%      29.947ms      71.988us       0.000us         0.00%      36.470ms      87.668us           416  
                        aten::cudnn_batch_norm_backward         2.23%      14.327ms         4.34%      27.938ms      67.159us      36.470ms        13.54%      36.470ms      87.668us           416  
                                           aten::conv2d         0.22%       1.425ms         7.28%      46.858ms     112.639us       0.000us         0.00%      31.744ms      76.308us           416  
                                      aten::convolution         0.61%       3.935ms         7.06%      45.433ms     109.214us       0.000us         0.00%      31.744ms      76.308us           416  
                                     aten::_convolution         0.48%       3.074ms         6.45%      41.498ms      99.755us       0.000us         0.00%      31.744ms      76.308us           416  
                                       aten::batch_norm         0.13%     866.000us         6.05%      38.945ms      93.618us       0.000us         0.00%      23.553ms      56.618us           416  
                           aten::_batch_norm_impl_index         0.21%       1.356ms         5.92%      38.079ms      91.536us       0.000us         0.00%      23.553ms      56.618us           416  
                                 aten::cudnn_batch_norm         2.91%      18.726ms         5.70%      36.723ms      88.276us      23.553ms         8.75%      23.553ms      56.618us           416  
                               Optimizer.step#Adam.step        15.61%     100.468ms        50.16%     322.947ms      40.368ms       0.000us         0.00%      23.331ms       2.916ms             8  
                                        aten::hardtanh_         0.46%       2.985ms         3.28%      21.090ms      75.321us       0.000us         0.00%      22.867ms      81.668us           280  
void at::native::(anonymous namespace)::conv_depthwi...         0.00%       0.000us         0.00%       0.000us       0.000us      21.435ms         7.96%      21.435ms     157.610us           136  
                                aten::cudnn_convolution         4.23%      27.236ms         5.26%      33.837ms     120.846us      19.465ms         7.23%      19.465ms      69.518us           280  
autograd::engine::evaluate_function: HardtanhBackwar...         0.40%       2.543ms         1.76%      11.307ms      40.382us       0.000us         0.00%      16.810ms      60.036us           280  
                                      HardtanhBackward0         0.14%     908.000us         1.36%       8.764ms      31.300us       0.000us         0.00%      16.810ms      60.036us           280  
                                aten::hardtanh_backward         0.53%       3.444ms         1.22%       7.856ms      28.057us      16.810ms         6.24%      16.810ms      60.036us           280  
