-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                               aten::mm         3.10%      57.389ms         4.74%      87.713ms      56.226us     789.718ms        42.64%     789.718ms     506.229us          1560  
    autograd::engine::evaluate_function: AddmmBackward0         0.88%      16.254ms         9.35%     172.938ms     225.180us       0.000us         0.00%     536.767ms     698.915us           768  
                                         AddmmBackward0         0.61%      11.311ms         6.16%     113.982ms     148.414us       0.000us         0.00%     515.388ms     671.078us           768  
                                           aten::linear         0.52%       9.602ms         5.72%     105.758ms     136.286us       0.000us         0.00%     364.082ms     469.178us           776  
                                            aten::addmm         2.67%      49.350ms         4.15%      76.804ms     100.005us     270.502ms        14.61%     270.502ms     352.216us           768  
                                  volta_sgemm_128x64_nt         0.00%       0.000us         0.00%       0.000us       0.000us     263.736ms        14.24%     263.736ms     343.406us           768  
                                  volta_sgemm_128x64_nn         0.00%       0.000us         0.00%       0.000us       0.000us     251.627ms        13.59%     251.627ms     327.639us           768  
                                  volta_sgemm_128x64_tn         0.00%       0.000us         0.00%       0.000us       0.000us     186.529ms        10.07%     186.529ms     277.573us           672  
       autograd::engine::evaluate_function: MmBackward0         0.01%     162.000us         0.11%       2.029ms     253.625us       0.000us         0.00%     180.750ms      22.594ms             8  
                                            MmBackward0         0.01%     100.000us         0.10%       1.867ms     233.375us       0.000us         0.00%     180.750ms      22.594ms             8  
                                 volta_sgemm_128x128_tn         0.00%       0.000us         0.00%       0.000us       0.000us     164.377ms         8.88%     164.377ms       1.581ms           104  
                               Optimizer.step#Adam.step         8.96%     165.758ms        57.19%        1.058s     132.295ms       0.000us         0.00%     162.419ms      20.302ms             8  
                                              aten::bmm         1.61%      29.848ms         2.13%      39.421ms      45.626us     158.233ms         8.54%     158.233ms     183.140us           864  
      autograd::engine::evaluate_function: BmmBackward0         0.23%       4.200ms         1.74%      32.180ms     111.736us       0.000us         0.00%     104.258ms     362.007us           288  
                                           BmmBackward0         0.15%       2.798ms         1.51%      27.980ms      97.153us       0.000us         0.00%     104.258ms     362.007us           288  
                                           aten::matmul         0.01%     129.000us         0.05%     906.000us     113.250us       0.000us         0.00%      93.580ms      11.697ms             8  
                                 volta_sgemm_128x128_nn         0.00%       0.000us         0.00%       0.000us       0.000us      92.295ms         4.98%      92.295ms      11.537ms             8  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      89.700ms         4.84%      89.700ms      18.232us          4920  
                                 volta_sgemm_128x128_nt         0.00%       0.000us         0.00%       0.000us       0.000us      88.455ms         4.78%      88.455ms      11.057ms             8  
