-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
autograd::engine::evaluate_function: ConvolutionBack...         0.57%       6.959ms         7.86%      95.687ms     225.677us       0.000us         0.00%      55.739ms     131.460us           424  
                                   ConvolutionBackward0         0.22%       2.622ms         7.02%      85.461ms     201.559us       0.000us         0.00%      54.878ms     129.429us           424  
                             aten::convolution_backward         4.80%      58.392ms         6.81%      82.839ms     195.375us      54.878ms        22.64%      54.878ms     129.429us           424  
                               Optimizer.step#Adam.step         8.94%     108.826ms        28.78%     350.211ms      43.776ms       0.000us         0.00%      44.401ms       5.550ms             8  
                  aten::fused_moving_avg_obs_fake_quant         0.21%       2.500ms        17.39%     211.646ms     206.686us       0.000us         0.00%      39.984ms      39.047us          1024  
                  aten::_fused_moving_avg_obs_fq_helper         2.32%      28.196ms        17.19%     209.146ms     204.244us       8.216ms         3.39%      39.984ms      39.047us          1024  
                                           aten::conv2d         0.13%       1.630ms         6.91%      84.061ms     198.257us       0.000us         0.00%      28.158ms      66.410us           424  
                                      aten::convolution         0.37%       4.489ms         6.77%      82.431ms     194.413us       0.000us         0.00%      28.158ms      66.410us           424  
                                     aten::_convolution         0.44%       5.342ms         6.41%      77.942ms     183.825us       0.000us         0.00%      28.158ms      66.410us           424  
                                aten::cudnn_convolution         3.94%      47.944ms         5.03%      61.243ms     144.441us      26.449ms        10.91%      26.449ms      62.380us           424  
                                              aten::mul         3.19%      38.855ms         5.15%      62.717ms      23.126us      22.345ms         9.22%      22.345ms       8.239us          2712  
                                             aten::add_         4.59%      55.845ms         8.98%     109.222ms      18.204us      18.843ms         7.77%      18.843ms       3.140us          6000  
       aten::fake_quantize_per_channel_affine_cachemask         1.20%      14.614ms         6.34%      77.101ms     178.475us      13.095ms         5.40%      17.652ms      40.861us           432  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      15.414ms         6.36%      15.414ms       4.189us          3680  
                                              aten::div         4.85%      59.044ms         7.66%      93.230ms      24.279us      15.174ms         6.26%      15.174ms       3.952us          3840  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      14.924ms         6.16%      14.924ms       3.862us          3864  
      autograd::engine::evaluate_function: DivBackward0         1.08%      13.125ms         7.81%      95.046ms     112.083us       0.000us         0.00%      14.832ms      17.491us           848  
      autograd::engine::evaluate_function: MulBackward0         0.53%       6.459ms         3.17%      38.548ms      90.915us       0.000us         0.00%      11.657ms      27.493us           424  
                                           DivBackward0         0.67%       8.165ms         5.15%      62.690ms      73.927us       0.000us         0.00%      11.006ms      12.979us           848  
