-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
autograd::engine::evaluate_function: ConvolutionBack...         0.87%       5.502ms        11.75%      74.059ms     178.026us       0.000us         0.00%      73.351ms     176.325us           416  
                                   ConvolutionBackward0         0.38%       2.379ms        10.55%      66.537ms     159.945us       0.000us         0.00%      72.943ms     175.344us           416  
                             aten::convolution_backward         6.78%      42.756ms        10.18%      64.158ms     154.226us      72.943ms        44.97%      72.943ms     175.344us           416  
                               Optimizer.step#Adam.step        15.84%      99.861ms        51.55%     325.053ms      40.632ms       0.000us         0.00%      24.074ms       3.009ms             8  
void at::native::(anonymous namespace)::conv_depthwi...         0.00%       0.000us         0.00%       0.000us       0.000us      20.609ms        12.70%      20.609ms     151.537us           136  
                                           aten::conv2d         0.22%       1.409ms         7.38%      46.535ms     111.863us       0.000us         0.00%      19.944ms      47.942us           416  
                                      aten::convolution         0.60%       3.785ms         7.16%      45.126ms     108.476us       0.000us         0.00%      19.944ms      47.942us           416  
                                     aten::_convolution         0.47%       2.954ms         6.56%      41.341ms      99.377us       0.000us         0.00%      19.944ms      47.942us           416  
autograd::engine::evaluate_function: CudnnBatchNormB...         0.79%       4.995ms         5.53%      34.869ms      83.820us       0.000us         0.00%      16.690ms      40.120us           416  
                                CudnnBatchNormBackward0         0.29%       1.851ms         4.74%      29.874ms      71.812us       0.000us         0.00%      16.690ms      40.120us           416  
                        aten::cudnn_batch_norm_backward         2.28%      14.378ms         4.44%      28.023ms      67.363us      16.690ms        10.29%      16.690ms      40.120us           416  
                                aten::cudnn_convolution         4.19%      26.440ms         5.36%      33.816ms     120.771us      12.538ms         7.73%      12.538ms      44.779us           280  
                                       aten::batch_norm         0.14%     875.000us         6.11%      38.542ms      92.649us       0.000us         0.00%      10.471ms      25.171us           416  
                           aten::_batch_norm_impl_index         0.21%       1.352ms         5.97%      37.667ms      90.546us       0.000us         0.00%      10.471ms      25.171us           416  
                                 aten::cudnn_batch_norm         2.92%      18.383ms         5.76%      36.315ms      87.296us      10.471ms         6.45%      10.471ms      25.171us           416  
                                             aten::add_         8.35%      52.676ms        16.12%     101.620ms      18.571us       9.648ms         5.95%       9.648ms       1.763us          5472  
            volta_scudnn_128x64_stridedB_interior_nn_v1         0.00%       0.000us         0.00%       0.000us       0.000us       9.008ms         5.55%       9.008ms      45.040us           200  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       8.582ms         5.29%       8.582ms       2.249us          3816  
