-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                               Optimizer.step#Adam.step        15.35%     108.727ms        49.70%     352.022ms      44.003ms       0.000us         0.00%      23.957ms       2.995ms             8  
autograd::engine::evaluate_function: ConvolutionBack...         0.78%       5.555ms        10.75%      76.124ms     169.920us       0.000us         0.00%      20.930ms      46.719us           448  
                                   ConvolutionBackward0         0.37%       2.612ms         9.89%      70.075ms     156.417us       0.000us         0.00%      20.814ms      46.460us           448  
                             aten::convolution_backward         5.83%      41.301ms         9.53%      67.463ms     150.587us      20.394ms        27.86%      20.814ms      46.460us           448  
                                             aten::add_         7.96%      56.373ms        15.31%     108.396ms      18.410us       9.549ms        13.04%       9.549ms       1.622us          5888  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       8.667ms        11.84%       8.667ms       2.116us          4096  
                                           aten::conv2d         0.21%       1.519ms         7.55%      53.458ms     119.326us       0.000us         0.00%       8.155ms      18.203us           448  
                                      aten::convolution         0.60%       4.269ms         7.33%      51.939ms     115.935us       0.000us         0.00%       8.155ms      18.203us           448  
                                     aten::_convolution         0.52%       3.712ms         6.73%      47.670ms     106.406us       0.000us         0.00%       8.155ms      18.203us           448  
                                aten::cudnn_convolution         3.97%      28.083ms         4.96%      35.105ms     118.598us       6.724ms         9.19%       6.724ms      22.716us           296  
void wgrad_alg0_engine<float, 128, 5, 5, 3, 3, 3, fa...         0.00%       0.000us         0.00%       0.000us       0.000us       6.148ms         8.40%       6.148ms      28.463us           216  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       5.998ms         8.19%       5.998ms       2.186us          2744  
                                             aten::mul_         3.91%      27.662ms         7.26%      51.389ms      18.893us       5.841ms         7.98%       5.841ms       2.147us          2720  
autograd::engine::evaluate_function: CudnnBatchNormB...         0.81%       5.761ms         5.48%      38.846ms      86.710us       0.000us         0.00%       4.013ms       8.958us           448  
                                CudnnBatchNormBackward0         0.29%       2.047ms         4.67%      33.085ms      73.850us       0.000us         0.00%       4.013ms       8.958us           448  
                        aten::cudnn_batch_norm_backward         2.16%      15.329ms         4.38%      31.038ms      69.281us       4.013ms         5.48%       4.013ms       8.958us           448  
                volta_scudnn_128x64_relu_interior_nn_v1         0.00%       0.000us         0.00%       0.000us       0.000us       3.901ms         5.33%       3.901ms      19.505us           200  
                                         aten::addcdiv_         2.25%      15.964ms         4.06%      28.787ms      21.167us       3.877ms         5.30%       3.877ms       2.851us          1360  
