-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
autograd::engine::evaluate_function: ConvolutionBack...         1.31%       8.491ms        18.33%     118.546ms     182.941us       0.000us         0.00%      37.205ms      57.415us           648  
                                   ConvolutionBackward0         0.57%       3.660ms        16.74%     108.265ms     167.076us       0.000us         0.00%      37.054ms      57.182us           648  
                             aten::convolution_backward         9.97%      64.497ms        16.18%     104.605ms     161.427us      35.615ms        36.51%      37.054ms      57.182us           648  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      18.454ms        18.92%      18.454ms       2.307us          8000  
                                Optimizer.step#SGD.step         8.73%      56.450ms        29.14%     188.406ms      23.551ms       0.000us         0.00%      17.208ms       2.151ms             8  
                                           aten::conv2d         0.37%       2.371ms        12.95%      83.747ms     129.239us       0.000us         0.00%      14.954ms      23.077us           648  
                                      aten::convolution         1.01%       6.542ms        12.58%      81.376ms     125.580us       0.000us         0.00%      14.954ms      23.077us           648  
                                     aten::_convolution         0.91%       5.913ms        11.57%      74.834ms     115.485us       0.000us         0.00%      14.954ms      23.077us           648  
                                aten::cudnn_convolution         7.22%      46.697ms         9.05%      58.524ms     112.546us      12.979ms        13.30%      12.979ms      24.960us           520  
                                             aten::add_         8.21%      53.120ms        15.27%      98.715ms      16.926us      12.829ms        13.15%      12.829ms       2.200us          5832  
void cudnn::detail::dgrad_alg1_engine<float, 128, 5,...         0.00%       0.000us         0.00%       0.000us       0.000us      11.568ms        11.86%      11.568ms      32.133us           360  
                                              aten::add         5.10%      33.005ms         8.03%      51.911ms      20.278us       6.409ms         6.57%       6.409ms       2.504us          2560  
autograd::engine::evaluate_function: CudnnBatchNormB...         0.74%       4.758ms         5.06%      32.709ms      83.441us       0.000us         0.00%       5.719ms      14.589us           392  
                                CudnnBatchNormBackward0         0.28%       1.789ms         4.32%      27.951ms      71.304us       0.000us         0.00%       5.719ms      14.589us           392  
                        aten::cudnn_batch_norm_backward         2.08%      13.426ms         4.05%      26.162ms      66.740us       5.719ms         5.86%       5.719ms      14.589us           392  
                                       aten::batch_norm         0.14%     930.000us         5.96%      38.531ms      98.293us       0.000us         0.00%       5.331ms      13.599us           392  
                           aten::_batch_norm_impl_index         0.21%       1.351ms         5.81%      37.601ms      95.921us       0.000us         0.00%       5.331ms      13.599us           392  
                                 aten::cudnn_batch_norm         2.77%      17.941ms         5.61%      36.250ms      92.474us       5.331ms         5.46%       5.331ms      13.599us           392  
void at::native::(anonymous namespace)::conv_depthwi...         0.00%       0.000us         0.00%       0.000us       0.000us       5.116ms         5.24%       5.116ms      39.969us           128  
