-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
    autograd::engine::evaluate_function: AddmmBackward0         0.47%       7.795ms         4.98%      82.259ms     270.589us       0.000us         0.00%     683.407ms       2.248ms           304  
                                         AddmmBackward0         0.32%       5.330ms         3.28%      54.241ms     178.424us       0.000us         0.00%     661.784ms       2.177ms           304  
                                               aten::mm         1.49%      24.576ms         2.46%      40.726ms      66.984us     661.784ms        41.72%     661.784ms       1.088ms           608  
                                           aten::linear         0.24%       3.980ms         2.53%      41.851ms     137.668us       0.000us         0.00%     348.173ms       1.145ms           304  
                                            aten::addmm         1.23%      20.394ms         1.85%      30.595ms     100.641us     348.173ms        21.95%     348.173ms       1.145ms           304  
                                 volta_sgemm_128x128_tn         0.00%       0.000us         0.00%       0.000us       0.000us     260.778ms        16.44%     260.778ms       1.019ms           256  
                                  volta_sgemm_128x64_nt         0.00%       0.000us         0.00%       0.000us       0.000us     218.109ms        13.75%     218.109ms     736.855us           296  
                                  volta_sgemm_128x64_nn         0.00%       0.000us         0.00%       0.000us       0.000us     217.062ms        13.68%     217.062ms     733.318us           296  
                                 volta_sgemm_128x128_nn         0.00%       0.000us         0.00%       0.000us       0.000us     115.765ms         7.30%     115.765ms      14.471ms             8  
                                 volta_sgemm_128x128_nt         0.00%       0.000us         0.00%       0.000us       0.000us     110.842ms         6.99%     110.842ms      13.855ms             8  
                                              aten::bmm         0.61%      10.112ms         0.83%      13.723ms      47.649us     103.370ms         6.52%     103.370ms     358.924us           288  
                               Optimizer.step#Adam.step         4.03%      66.639ms        13.15%     217.363ms      27.170ms       0.000us         0.00%      80.209ms      10.026ms             8  
                                      aten::masked_fill         0.07%       1.092ms         0.50%       8.288ms      86.333us       0.000us         0.00%      72.341ms     753.552us            96  
                                  volta_sgemm_128x64_tn         0.00%       0.000us         0.00%       0.000us       0.000us      70.312ms         4.43%      70.312ms       1.465ms            48  
      autograd::engine::evaluate_function: BmmBackward0         0.08%       1.337ms         0.75%      12.417ms     129.344us       0.000us         0.00%      68.941ms     718.135us            96  
                                           BmmBackward0         0.07%       1.222ms         0.67%      11.080ms     115.417us       0.000us         0.00%      68.941ms     718.135us            96  
                                            aten::clone         0.22%       3.698ms         1.41%      23.262ms      48.462us       0.000us         0.00%      57.352ms     119.483us           480  
                                            aten::copy_         0.50%       8.321ms         0.91%      15.060ms      11.409us      57.352ms         3.62%      57.352ms      43.448us          1320  
autograd::engine::evaluate_function: SoftmaxBackward...         0.02%     341.000us         0.17%       2.804ms      58.417us       0.000us         0.00%      53.149ms       1.107ms            48  
