-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                           aten::conv2d         0.85%     694.000us        31.98%      26.246ms     121.509us       0.000us         0.00%      16.682ms      77.231us           216  
                                      aten::convolution         1.32%       1.087ms        31.13%      25.552ms     118.296us       0.000us         0.00%      16.682ms      77.231us           216  
                                     aten::_convolution         1.98%       1.625ms        29.81%      24.465ms     113.264us       0.000us         0.00%      16.682ms      77.231us           216  
                                aten::cudnn_convolution        19.67%      16.143ms        26.08%      21.405ms      99.097us      16.330ms        68.68%      16.330ms      75.602us           216  
void explicit_convolve_sgemm<float, int, 128, 5, 5, ...         0.00%       0.000us         0.00%       0.000us       0.000us       5.529ms        23.25%       5.529ms     230.375us            24  
volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148...         0.00%       0.000us         0.00%       0.000us       0.000us       2.259ms         9.50%       2.259ms      35.297us            64  
void implicit_convolve_sgemm<float, float, 128, 5, 5...         0.00%       0.000us         0.00%       0.000us       0.000us       2.167ms         9.11%       2.167ms      38.696us            56  
                                           aten::linear         0.25%     208.000us         5.36%       4.398ms     109.950us       0.000us         0.00%       1.723ms      43.075us            40  
                                            aten::addmm         2.84%       2.333ms         4.64%       3.807ms      95.175us       1.723ms         7.25%       1.723ms      43.075us            40  
                                            aten::copy_         1.86%       1.527ms        18.85%      15.474ms      96.713us       1.626ms         6.84%       1.626ms      10.162us           160  
void implicit_convolve_sgemm<float, float, 1024, 5, ...         0.00%       0.000us         0.00%       0.000us       0.000us       1.596ms         6.71%       1.596ms      99.750us            16  
                                               aten::to         0.54%     440.000us        21.19%      17.392ms     120.778us       0.000us         0.00%       1.481ms      10.285us           144  
                                         aten::_to_copy         1.23%       1.010ms        20.66%      16.952ms     124.647us       0.000us         0.00%       1.481ms      10.890us           136  
                                  volta_sgemm_128x64_tn         0.00%       0.000us         0.00%       0.000us       0.000us       1.450ms         6.10%       1.450ms      60.417us            24  
                                   volta_sgemm_64x64_nn         0.00%       0.000us         0.00%       0.000us       0.000us       1.190ms         5.00%       1.190ms      49.583us            24  
                       Memcpy DtoH (Device -> Pageable)         0.00%       0.000us         0.00%       0.000us       0.000us       1.136ms         4.78%       1.136ms      35.500us            32  
                                       aten::batch_norm         0.53%     433.000us        14.91%      12.238ms      72.845us       0.000us         0.00%       1.032ms       6.143us           168  
                           aten::_batch_norm_impl_index         0.66%     542.000us        14.38%      11.805ms      70.268us       0.000us         0.00%       1.032ms       6.143us           168  
                                 aten::cudnn_batch_norm         6.28%       5.155ms        13.72%      11.263ms      67.042us       1.032ms         4.34%       1.032ms       6.143us           168  
