-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
autograd::engine::evaluate_function: ConvolutionBack...         1.18%      12.766ms        20.71%     224.759ms     342.620us       0.000us         0.00%     378.838ms     577.497us           656  
                                   ConvolutionBackward0         0.47%       5.075ms        18.57%     201.612ms     307.335us       0.000us         0.00%     354.185ms     539.916us           656  
                             aten::convolution_backward        12.90%     140.037ms        18.11%     196.537ms     299.599us     348.854ms        46.29%     354.185ms     539.916us           656  
volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148...         0.00%       0.000us         0.00%       0.000us       0.000us     159.609ms        21.18%     159.609ms     394.096us           405  
                                      aten::convolution         0.63%       6.816ms        13.18%     143.122ms     218.174us       0.000us         0.00%     156.035ms     237.858us           656  
                                     aten::_convolution         0.56%       6.066ms        12.56%     136.306ms     207.784us       0.000us         0.00%     156.035ms     237.858us           656  
                                           aten::conv2d         0.24%       2.580ms        13.28%     144.104ms     222.383us       0.000us         0.00%     153.784ms     237.321us           648  
                                aten::cudnn_convolution         9.23%     100.144ms        11.28%     122.404ms     188.895us     147.562ms        19.58%     147.562ms     227.719us           648  
void wgrad_alg0_engine<float, 128, 6, 8, 3, 3, 5, fa...         0.00%       0.000us         0.00%       0.000us       0.000us      65.801ms         8.73%      65.801ms     262.155us           251  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      63.997ms         8.49%      63.997ms      21.052us          3040  
                                              aten::add         2.70%      29.300ms         4.10%      44.468ms      24.487us      51.003ms         6.77%      51.003ms      28.085us          1816  
                                   volta_sgemm_64x64_nt         0.00%       0.000us         0.00%       0.000us       0.000us      42.925ms         5.70%      42.925ms     190.778us           225  
                                              aten::mul         3.37%      36.532ms         5.21%      56.598ms      22.822us      39.676ms         5.26%      39.676ms      15.998us          2480  
                                             aten::add_         1.90%      20.646ms         3.39%      36.816ms      18.784us      38.113ms         5.06%      38.113ms      19.445us          1960  
void at::native::elementwise_kernel<128, 2, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us      37.654ms         5.00%      37.654ms      42.403us           888  
     autograd::engine::evaluate_function: ReluBackward0         0.44%       4.809ms         1.88%      20.420ms      41.844us       0.000us         0.00%      27.434ms      56.217us           488  
                                          ReluBackward0         0.25%       2.710ms         1.44%      15.611ms      31.990us       0.000us         0.00%      27.434ms      56.217us           488  
                               aten::threshold_backward         0.75%       8.134ms         1.19%      12.901ms      26.436us      27.434ms         3.64%      27.434ms      56.217us           488  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      27.434ms         3.64%      27.434ms      56.217us           488  
