-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
    autograd::engine::evaluate_function: AddmmBackward0         0.32%      10.803ms         3.10%     104.839ms     267.446us       0.000us         0.00%        1.346s       3.435ms           392  
                                         AddmmBackward0         0.19%       6.355ms         2.00%      67.540ms     172.296us       0.000us         0.00%        1.281s       3.269ms           392  
                                               aten::mm         0.85%      28.891ms         1.53%      51.813ms      66.088us        1.281s        37.03%        1.281s       1.634ms           784  
                                           aten::linear         0.13%       4.265ms         6.36%     215.187ms     548.946us       0.000us         0.00%     756.747ms       1.930ms           392  
                                            aten::addmm         0.70%      23.699ms         5.99%     202.861ms     517.503us     756.747ms        21.87%     756.747ms       1.930ms           392  
                                 volta_sgemm_128x128_tn         0.00%       0.000us         0.00%       0.000us       0.000us     697.632ms        20.16%     697.632ms       1.817ms           384  
                                  volta_sgemm_128x64_nt         0.00%       0.000us         0.00%       0.000us       0.000us     589.495ms        17.04%     589.495ms       1.992ms           296  
                                 volta_sgemm_128x128_nn         0.00%       0.000us         0.00%       0.000us       0.000us     421.103ms        12.17%     421.103ms       1.462ms           288  
                                              aten::bmm         0.55%      18.733ms         1.70%      57.511ms      99.845us     363.015ms        10.49%     363.015ms     630.234us           576  
      autograd::engine::evaluate_function: BmmBackward0         0.08%       2.758ms         0.72%      24.342ms     126.781us       0.000us         0.00%     235.216ms       1.225ms           192  
                                           BmmBackward0         0.07%       2.277ms         0.64%      21.584ms     112.417us       0.000us         0.00%     235.216ms       1.225ms           192  
autograd::engine::evaluate_function: SelectBackward0...         0.10%       3.439ms         0.82%      27.782ms      93.858us       0.000us         0.00%     223.762ms     755.953us           296  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     222.229ms         6.42%     222.229ms      38.053us          5840  
                                              aten::add         0.94%      31.979ms        22.55%     763.228ms     346.922us     210.938ms         6.10%     210.938ms      95.881us          2200  
                                  volta_sgemm_128x64_nn         0.00%       0.000us         0.00%       0.000us       0.000us     209.023ms         6.04%     209.023ms       2.010ms           104  
void at::native::elementwise_kernel<128, 2, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     194.229ms         5.61%     194.229ms     179.842us          1080  
                                           aten::matmul         0.10%       3.319ms         3.63%     122.913ms     640.172us       0.000us         0.00%     176.863ms     921.161us           192  
                                            aten::copy_         0.30%      10.044ms         2.63%      88.856ms     100.063us     164.555ms         4.76%     164.555ms     185.310us           888  
                                   volta_sgemm_64x64_tn         0.00%       0.000us         0.00%       0.000us       0.000us     157.716ms         4.56%     157.716ms     821.438us           192  
