-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
autograd::engine::evaluate_function: ConvolutionBack...         0.13%       2.305ms         5.13%      91.253ms     600.349us       0.000us         0.00%     826.020ms       5.434ms           152  
                                   ConvolutionBackward0         0.05%     887.000us         5.00%      88.948ms     585.184us       0.000us         0.00%     826.020ms       5.434ms           152  
                             aten::convolution_backward         3.57%      63.616ms         4.95%      88.061ms     579.349us     807.285ms        47.79%     826.020ms       5.434ms           152  
                                           aten::conv2d         0.12%       2.118ms         6.27%     111.624ms     367.184us       0.000us         0.00%     709.882ms       2.335ms           304  
                                      aten::convolution         0.09%       1.538ms         2.72%      48.369ms     318.217us       0.000us         0.00%     353.540ms       2.326ms           152  
                                     aten::_convolution         0.11%       1.969ms         2.63%      46.831ms     308.099us       0.000us         0.00%     353.540ms       2.326ms           152  
                                aten::cudnn_convolution         1.90%      33.833ms         2.28%      40.602ms     267.118us     312.085ms        18.48%     312.085ms       2.053ms           152  
void cudnn::ops::nchwToNhwcKernel<__half, __half, fl...         0.00%       0.000us         0.00%       0.000us       0.000us     200.474ms        11.87%     200.474ms     236.408us           848  
_ZN13cutlass_cudnn6KernelINS_4conv6kernel23ImplicitG...         0.00%       0.000us         0.00%       0.000us       0.000us     166.359ms         9.85%     166.359ms      10.397ms            16  
autograd::engine::evaluate_function: CudnnBatchNormB...         0.11%       1.935ms         0.72%      12.850ms      89.236us       0.000us         0.00%     132.808ms     922.278us           144  
                                CudnnBatchNormBackward0         0.04%     675.000us         0.61%      10.915ms      75.799us       0.000us         0.00%     132.808ms     922.278us           144  
                        aten::cudnn_batch_norm_backward         0.30%       5.414ms         0.58%      10.240ms      71.111us     132.808ms         7.86%     132.808ms     922.278us           144  
void cudnn::bn_bw_1C11_kernel_new<__half, float, flo...         0.00%       0.000us         0.00%       0.000us       0.000us     128.943ms         7.63%     128.943ms       1.343ms            96  
void xmma_cudnn::gemm::kernel<xmma_cudnn::implicit_g...         0.00%       0.000us         0.00%       0.000us       0.000us     113.661ms         6.73%     113.661ms       1.421ms            80  
sm75_xmma_fprop_implicit_gemm_f16f16_f16f32_f32_nhwc...         0.00%       0.000us         0.00%       0.000us       0.000us      97.209ms         5.75%      97.209ms       1.736ms            56  
turing_fp16_s1688cudnn_fp16_256x128_ldg8_dgrad_relu_...         0.00%       0.000us         0.00%       0.000us       0.000us      90.603ms         5.36%      90.603ms       1.888ms            48  
void cudnn::ops::nhwcToNchwKernel<__half, __half, fl...         0.00%       0.000us         0.00%       0.000us       0.000us      70.812ms         4.19%      70.812ms     170.221us           416  
