-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
autograd::engine::evaluate_function: ConvolutionBack...         0.92%       6.731ms        13.32%      97.365ms     196.300us       0.000us         0.00%      59.465ms     119.889us           496  
                                   ConvolutionBackward0         0.38%       2.813ms        12.13%      88.669ms     178.768us       0.000us         0.00%      58.853ms     118.655us           496  
                             aten::convolution_backward         7.61%      55.634ms        11.74%      85.856ms     173.097us      58.180ms        38.35%      58.853ms     118.655us           496  
                               Optimizer.step#Adam.step        15.10%     110.376ms        49.31%     360.473ms      45.059ms       0.000us         0.00%      27.650ms       3.456ms             8  
                                           aten::conv2d         0.24%       1.744ms         8.04%      58.760ms     118.468us       0.000us         0.00%      18.116ms      36.524us           496  
                                      aten::convolution         0.62%       4.564ms         7.80%      57.016ms     114.952us       0.000us         0.00%      18.116ms      36.524us           496  
                                     aten::_convolution         0.57%       4.188ms         7.18%      52.452ms     105.750us       0.000us         0.00%      18.116ms      36.524us           496  
autograd::engine::evaluate_function: CudnnBatchNormB...         0.62%       4.524ms         4.26%      31.125ms      84.579us       0.000us         0.00%      13.651ms      37.095us           368  
                                CudnnBatchNormBackward0         0.23%       1.687ms         3.64%      26.601ms      72.285us       0.000us         0.00%      13.651ms      37.095us           368  
                        aten::cudnn_batch_norm_backward         1.75%      12.798ms         3.41%      24.914ms      67.701us      13.651ms         9.00%      13.651ms      37.095us           368  
void at::native::(anonymous namespace)::conv_depthwi...         0.00%       0.000us         0.00%       0.000us       0.000us      12.954ms         8.54%      12.954ms     107.950us           120  
                                aten::cudnn_convolution         4.47%      32.657ms         5.59%      40.900ms     108.777us      12.595ms         8.30%      12.595ms      33.497us           376  
                                             aten::add_         8.02%      58.608ms        15.47%     113.080ms      18.405us      11.763ms         7.75%      11.763ms       1.915us          6144  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       9.724ms         6.41%       9.724ms       2.315us          4200  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       8.846ms         5.83%       8.846ms       2.941us          3008  
                                       aten::batch_norm         0.11%     800.000us         4.80%      35.098ms      95.375us       0.000us         0.00%       8.524ms      23.163us           368  
                           aten::_batch_norm_impl_index         0.17%       1.211ms         4.69%      34.298ms      93.201us       0.000us         0.00%       8.524ms      23.163us           368  
                                 aten::cudnn_batch_norm         2.21%      16.151ms         4.53%      33.087ms      89.910us       8.524ms         5.62%       8.524ms      23.163us           368  
void wgrad_alg0_engine<float, 128, 6, 7, 3, 3, 5, fa...         0.00%       0.000us         0.00%       0.000us       0.000us       8.444ms         5.57%       8.444ms      65.969us           128  
