-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
autograd::engine::evaluate_function: ConvolutionBack...         0.75%       2.348ms        12.40%      39.029ms     243.931us       0.000us         0.00%     161.488ms       1.009ms           160  
                                   ConvolutionBackward0         0.30%     945.000us        11.15%      35.105ms     219.406us       0.000us         0.00%     156.334ms     977.087us           160  
                             aten::convolution_backward         7.31%      22.997ms        10.85%      34.160ms     213.500us     156.334ms        47.68%     156.334ms     977.087us           160  
                                           aten::conv2d         0.18%     581.000us         7.33%      23.076ms     144.225us       0.000us         0.00%      63.630ms     397.688us           160  
                                      aten::convolution         0.48%       1.511ms         7.15%      22.495ms     140.594us       0.000us         0.00%      63.630ms     397.688us           160  
                                     aten::_convolution         0.33%       1.045ms         6.67%      20.984ms     131.150us       0.000us         0.00%      63.630ms     397.688us           160  
                                aten::cudnn_convolution         4.79%      15.070ms         6.34%      19.939ms     124.619us      63.630ms        19.41%      63.630ms     397.688us           160  
                                   volta_sgemm_64x64_nt         0.00%       0.000us         0.00%       0.000us       0.000us      51.775ms        15.79%      51.775ms     294.176us           176  
volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148...         0.00%       0.000us         0.00%       0.000us       0.000us      36.068ms        11.00%      36.068ms     563.562us            64  
autograd::engine::evaluate_function: CudnnBatchNormB...         0.64%       2.021ms         4.50%      14.156ms      88.475us       0.000us         0.00%      24.764ms     154.775us           160  
                                CudnnBatchNormBackward0         0.25%     778.000us         3.86%      12.135ms      75.844us       0.000us         0.00%      24.764ms     154.775us           160  
                        aten::cudnn_batch_norm_backward         1.87%       5.898ms         3.61%      11.357ms      70.981us      24.764ms         7.55%      24.764ms     154.775us           160  
                               Optimizer.step#Adam.step        12.36%      38.887ms        45.53%     143.286ms      17.911ms       0.000us         0.00%      18.474ms       2.309ms             8  
void cudnn::detail::dgrad_engine<float, 512, 6, 5, 3...         0.00%       0.000us         0.00%       0.000us       0.000us      17.694ms         5.40%      17.694ms     442.350us            40  
                                   volta_sgemm_64x64_nn         0.00%       0.000us         0.00%       0.000us       0.000us      16.977ms         5.18%      16.977ms     235.792us            72  
                                       aten::batch_norm         0.12%     369.000us         4.81%      15.137ms      94.606us       0.000us         0.00%      16.013ms     100.081us           160  
                           aten::_batch_norm_impl_index         0.17%     533.000us         4.69%      14.768ms      92.300us       0.000us         0.00%      16.013ms     100.081us           160  
                                 aten::cudnn_batch_norm         2.29%       7.207ms         4.52%      14.235ms      88.969us      16.013ms         4.88%      16.013ms     100.081us           160  
