-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
      autograd::engine::evaluate_function: DivBackward0         0.73%      12.754ms         5.30%      92.349ms     110.996us       0.000us         0.00%     314.426ms     377.916us           832  
                                           DivBackward0         0.46%       7.931ms         3.46%      60.219ms      72.379us       0.000us         0.00%     283.890ms     341.214us           832  
autograd::engine::evaluate_function: ConvolutionBack...         0.37%       6.406ms         4.76%      82.916ms     199.317us       0.000us         0.00%     270.550ms     650.361us           416  
                                   ConvolutionBackward0         0.15%       2.571ms         4.27%      74.420ms     178.894us       0.000us         0.00%     268.335ms     645.036us           416  
                             aten::convolution_backward         2.76%      48.029ms         4.13%      71.849ms     172.714us     268.335ms        18.05%     268.335ms     645.036us           416  
                                              aten::div         3.28%      57.128ms         7.43%     129.359ms      34.331us     210.974ms        14.19%     210.974ms      55.991us          3768  
void at::native::elementwise_kernel<128, 2, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     207.557ms        13.96%     207.557ms     124.734us          1664  
                                              aten::mul         2.35%      40.905ms         3.91%      68.037ms      23.493us     192.208ms        12.93%     192.208ms      66.370us          2896  
                  aten::fused_moving_avg_obs_fake_quant         0.17%       3.038ms        29.14%     507.466ms     409.247us       0.000us         0.00%     186.604ms     150.487us          1240  
                  aten::_fused_moving_avg_obs_fq_helper         1.96%      34.198ms        28.97%     504.428ms     406.797us       7.247ms         0.49%     186.604ms     150.487us          1240  
autograd::engine::evaluate_function: CudnnBatchNormB...         0.31%       5.336ms         2.08%      36.234ms      87.101us       0.000us         0.00%     146.764ms     352.798us           416  
                                CudnnBatchNormBackward0         0.11%       1.933ms         1.77%      30.898ms      74.274us       0.000us         0.00%     146.764ms     352.798us           416  
                        aten::cudnn_batch_norm_backward         0.87%      15.178ms         1.66%      28.965ms      69.627us     146.764ms         9.87%     146.764ms     352.798us           416  
                                           aten::conv2d         0.09%       1.612ms         3.72%      64.863ms     155.921us       0.000us         0.00%     115.737ms     278.214us           416  
                                      aten::convolution         0.24%       4.240ms         3.63%      63.251ms     152.046us       0.000us         0.00%     115.737ms     278.214us           416  
                                     aten::_convolution         0.29%       4.993ms         3.39%      59.011ms     141.853us       0.000us         0.00%     115.737ms     278.214us           416  
aten::_fake_quantize_per_tensor_affine_cachemask_ten...         0.57%       9.994ms         1.87%      32.623ms      39.979us     114.669ms         7.71%     114.669ms     140.526us           816  
void at::native::(anonymous namespace)::unrolled_ele...         0.00%       0.000us         0.00%       0.000us       0.000us     114.669ms         7.71%     114.669ms     140.526us           816  
