-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
autograd::engine::evaluate_function: ConvolutionBack...         1.01%       9.481ms        20.64%     194.220ms     299.722us       0.000us         0.00%     133.872ms     206.593us           648  
                                   ConvolutionBackward0         0.42%       3.932ms        19.61%     184.562ms     284.818us       0.000us         0.00%     133.832ms     206.531us           648  
                             aten::convolution_backward        10.82%     101.867ms        19.19%     180.630ms     278.750us     129.715ms        33.14%     133.832ms     206.531us           648  
                                           aten::conv2d         0.25%       2.311ms        15.80%     148.663ms     229.418us       0.000us         0.00%     116.011ms     179.029us           648  
                                      aten::convolution         0.70%       6.607ms        15.55%     146.352ms     225.852us       0.000us         0.00%     116.011ms     179.029us           648  
                                     aten::_convolution         0.84%       7.880ms        14.85%     139.745ms     215.656us       0.000us         0.00%     116.011ms     179.029us           648  
                                aten::cudnn_convolution         8.30%      78.100ms        12.23%     115.097ms     177.619us     113.607ms        29.03%     113.607ms     175.319us           648  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      74.981ms        19.16%      74.981ms       8.200us          9144  
                                Optimizer.step#SGD.step         7.11%      66.943ms        23.47%     220.865ms      27.608ms       0.000us         0.00%      70.272ms       8.784ms             8  
                                             aten::add_         6.55%      61.673ms        11.69%     110.040ms      17.635us      45.838ms        11.71%      45.838ms       7.346us          6240  
                                   volta_sgemm_64x64_nn         0.00%       0.000us         0.00%       0.000us       0.000us      38.038ms         9.72%      38.038ms      49.529us           768  
                                              aten::add         4.53%      42.677ms         7.15%      67.286ms      20.026us      31.163ms         7.96%      31.163ms       9.275us          3360  
volta_scudnn_128x32_sliced1x4_ldg4_relu_exp_interior...         0.00%       0.000us         0.00%       0.000us       0.000us      22.154ms         5.66%      22.154ms      67.543us           328  
void cudnn::cnn::wgrad_alg1_engine<float, float, 128...         0.00%       0.000us         0.00%       0.000us       0.000us      21.777ms         5.56%      21.777ms      34.457us           632  
void cudnn::detail::dgrad_engine<float, 128, 6, 7, 3...         0.00%       0.000us         0.00%       0.000us       0.000us      20.782ms         5.31%      20.782ms      35.105us           592  
                                       aten::batch_norm         0.14%       1.284ms         5.23%      49.258ms     108.022us       0.000us         0.00%      18.450ms      40.461us           456  
                           aten::_batch_norm_impl_index         0.27%       2.571ms         5.10%      47.974ms     105.206us       0.000us         0.00%      18.450ms      40.461us           456  
                                aten::native_batch_norm         1.93%      18.123ms         4.52%      42.575ms      93.366us      18.450ms         4.71%      18.450ms      40.461us           456  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      17.591ms         4.49%      17.591ms       4.204us          4184  
