-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
autograd::engine::evaluate_function: ConvolutionBack...         0.30%       5.728ms        16.61%     316.943ms       1.016ms       0.000us         0.00%        1.058s       3.392ms           312  
                                   ConvolutionBackward0         0.10%       1.893ms        15.01%     286.399ms     917.946us       0.000us         0.00%        1.019s       3.267ms           312  
                             aten::convolution_backward         2.64%      50.398ms        14.91%     284.506ms     911.878us        1.019s        52.68%        1.019s       3.267ms           312  
                                           aten::conv2d         0.06%       1.149ms        13.10%     249.882ms     800.904us       0.000us         0.00%     410.011ms       1.314ms           312  
                                      aten::convolution         0.17%       3.171ms        13.04%     248.733ms     797.221us       0.000us         0.00%     410.011ms       1.314ms           312  
                                     aten::_convolution         0.11%       2.007ms        12.87%     245.562ms     787.058us       0.000us         0.00%     410.011ms       1.314ms           312  
                                aten::cudnn_convolution         1.53%      29.283ms        12.76%     243.555ms     780.625us     410.011ms        21.19%     410.011ms       1.314ms           312  
                                   volta_sgemm_64x64_nt         0.00%       0.000us         0.00%       0.000us       0.000us     271.284ms        14.02%     271.284ms     753.567us           360  
              volta_scudnn_128x128_stridedB_small_nn_v1         0.00%       0.000us         0.00%       0.000us       0.000us     140.940ms         7.28%     140.940ms       1.468ms            96  
autograd::engine::evaluate_function: CudnnBatchNormB...         0.21%       4.010ms         3.80%      72.591ms     232.663us       0.000us         0.00%     138.326ms     443.353us           312  
                                CudnnBatchNormBackward0         0.08%       1.485ms         3.59%      68.581ms     219.811us       0.000us         0.00%     138.326ms     443.353us           312  
                        aten::cudnn_batch_norm_backward         0.59%      11.248ms         3.52%      67.096ms     215.051us     138.326ms         7.15%     138.326ms     443.353us           312  
void cudnn::cnn::wgrad_alg1_engine<float, float, 128...         0.00%       0.000us         0.00%       0.000us       0.000us     103.296ms         5.34%     103.296ms       4.304ms            24  
                                   volta_sgemm_64x64_nn         0.00%       0.000us         0.00%       0.000us       0.000us      91.311ms         4.72%      91.311ms     456.555us           200  
void cudnn::winograd_nonfused::winogradForwardData4x...         0.00%       0.000us         0.00%       0.000us       0.000us      89.652ms         4.63%      89.652ms     287.346us           312  
                                       aten::batch_norm         0.03%     635.000us         3.20%      61.048ms     195.667us       0.000us         0.00%      89.065ms     285.465us           312  
                           aten::_batch_norm_impl_index         0.06%       1.070ms         3.17%      60.413ms     193.631us       0.000us         0.00%      89.065ms     285.465us           312  
                                 aten::cudnn_batch_norm         0.76%      14.540ms         3.11%      59.343ms     190.202us      89.065ms         4.60%      89.065ms     285.465us           312  
