-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
    autograd::engine::evaluate_function: AddmmBackward0         1.70%      10.725ms        16.31%     103.063ms     262.916us       0.000us         0.00%      51.364ms     131.031us           392  
                                         AddmmBackward0         1.03%       6.504ms        11.58%      73.214ms     186.770us       0.000us         0.00%      45.929ms     117.166us           392  
                                               aten::mm         5.37%      33.929ms         8.99%      56.839ms      72.499us      45.929ms        31.64%      45.929ms      58.583us           784  
                                           aten::linear         0.77%       4.890ms         9.28%      58.667ms     149.661us       0.000us         0.00%      26.205ms      66.849us           392  
                                            aten::addmm         4.37%      27.627ms         7.07%      44.653ms     113.911us      26.205ms        18.05%      26.205ms      66.849us           392  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      23.600ms        16.26%      23.600ms       4.041us          5840  
                                  volta_sgemm_128x64_tn         0.00%       0.000us         0.00%       0.000us       0.000us      22.128ms        15.24%      22.128ms      57.625us           384  
                                  volta_sgemm_128x64_nn         0.00%       0.000us         0.00%       0.000us       0.000us      21.486ms        14.80%      21.486ms      55.953us           384  
                                Optimizer.step#SGD.step         6.28%      39.720ms        20.90%     132.055ms      16.507ms       0.000us         0.00%      21.052ms       2.631ms             8  
                                              aten::bmm         3.07%      19.372ms         4.15%      26.233ms      45.543us      14.588ms        10.05%      14.588ms      25.326us           576  
                                   volta_sgemm_64x64_nt         0.00%       0.000us         0.00%       0.000us       0.000us      14.265ms         9.83%      14.265ms      37.148us           384  
                                             aten::add_         5.98%      37.786ms        11.35%      71.754ms      19.626us      13.046ms         8.99%      13.046ms       3.568us          3656  
                                  volta_sgemm_128x64_nt         0.00%       0.000us         0.00%       0.000us       0.000us      11.810ms         8.14%      11.810ms      61.510us           192  
                                              aten::add         5.34%      33.748ms         8.19%      51.752ms      23.524us      10.618ms         7.31%      10.618ms       4.826us          2200  
      autograd::engine::evaluate_function: BmmBackward0         0.41%       2.596ms         3.78%      23.861ms     124.276us       0.000us         0.00%      10.076ms      52.479us           192  
                                           BmmBackward0         0.35%       2.225ms         3.36%      21.265ms     110.755us       0.000us         0.00%      10.076ms      52.479us           192  
autograd::engine::evaluate_function: NativeLayerNorm...         0.99%       6.240ms         5.08%      32.114ms     160.570us       0.000us         0.00%       8.185ms      40.925us           200  
                               NativeLayerNormBackward0         0.28%       1.749ms         3.12%      19.726ms      98.630us       0.000us         0.00%       7.589ms      37.945us           200  
                       aten::native_layer_norm_backward         0.97%       6.147ms         2.84%      17.977ms      89.885us       7.589ms         5.23%       7.589ms      37.945us           200  
