-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
autograd::engine::evaluate_function: ConvolutionBack...         0.07%       2.381ms         2.68%      91.503ms     601.993us       0.000us         0.00%        1.602s      10.538ms           152  
                                   ConvolutionBackward0         0.03%     873.000us         2.61%      89.122ms     586.329us       0.000us         0.00%        1.602s      10.538ms           152  
                             aten::convolution_backward         1.87%      63.967ms         2.58%      88.249ms     580.586us        1.566s        47.00%        1.602s      10.538ms           152  
                                           aten::conv2d         0.06%       2.039ms         3.22%     110.266ms     362.717us       0.000us         0.00%        1.397s       4.595ms           304  
                                      aten::convolution         0.04%       1.525ms         1.40%      47.766ms     314.250us       0.000us         0.00%     696.889ms       4.585ms           152  
                                     aten::_convolution         0.06%       1.953ms         1.35%      46.241ms     304.217us       0.000us         0.00%     696.889ms       4.585ms           152  
                                aten::cudnn_convolution         0.98%      33.357ms         1.17%      40.119ms     263.941us     613.827ms        18.42%     613.827ms       4.038ms           152  
void cudnn::ops::nchwToNhwcKernel<__half, __half, fl...         0.00%       0.000us         0.00%       0.000us       0.000us     395.199ms        11.86%     395.199ms     466.037us           848  
_ZN13cutlass_cudnn6KernelINS_4conv6kernel23ImplicitG...         0.00%       0.000us         0.00%       0.000us       0.000us     333.148ms        10.00%     333.148ms      20.822ms            16  
autograd::engine::evaluate_function: CudnnBatchNormB...         0.06%       1.933ms         0.38%      12.876ms      89.417us       0.000us         0.00%     286.884ms       1.992ms           144  
                                CudnnBatchNormBackward0         0.02%     710.000us         0.32%      10.943ms      75.993us       0.000us         0.00%     286.884ms       1.992ms           144  
                        aten::cudnn_batch_norm_backward         0.16%       5.444ms         0.30%      10.233ms      71.062us     286.884ms         8.61%     286.884ms       1.992ms           144  
void cudnn::bn_bw_1C11_kernel_new<__half, float, flo...         0.00%       0.000us         0.00%       0.000us       0.000us     285.903ms         8.58%     285.903ms       2.234ms           128  
turing_fp16_s1688cudnn_fp16_256x64_sliced1x2_ldg8_re...         0.00%       0.000us         0.00%       0.000us       0.000us     215.043ms         6.45%     215.043ms       3.840ms            56  
void xmma_cudnn::gemm::kernel<xmma_cudnn::implicit_g...         0.00%       0.000us         0.00%       0.000us       0.000us     211.986ms         6.36%     211.986ms       3.312ms            64  
turing_fp16_s1688cudnn_fp16_256x128_ldg8_dgrad_relu_...         0.00%       0.000us         0.00%       0.000us       0.000us     175.649ms         5.27%     175.649ms       3.659ms            48  
                                       aten::batch_norm         0.01%     338.000us         0.41%      14.079ms      97.771us       0.000us         0.00%     152.489ms       1.059ms           144  
