-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
autograd::engine::evaluate_function: ConvolutionBack...         0.65%      12.636ms        12.50%     243.857ms     371.733us       0.000us         0.00%     804.193ms       1.226ms           656  
                                   ConvolutionBackward0         0.26%       5.005ms        11.24%     219.389ms     334.434us       0.000us         0.00%     748.764ms       1.141ms           656  
                             aten::convolution_backward         7.90%     154.065ms        10.99%     214.384ms     326.805us     738.955ms        44.58%     748.764ms       1.141ms           656  
volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148...         0.00%       0.000us         0.00%       0.000us       0.000us     358.960ms        21.66%     358.960ms     881.966us           407  
                                      aten::convolution         0.36%       7.110ms         7.59%     148.172ms     225.872us       0.000us         0.00%     326.622ms     497.899us           656  
                                     aten::_convolution         0.33%       6.376ms         7.23%     141.062ms     215.034us       0.000us         0.00%     326.622ms     497.899us           656  
                                           aten::conv2d         0.14%       2.707ms         7.64%     149.015ms     229.961us       0.000us         0.00%     322.764ms     498.093us           648  
                                aten::cudnn_convolution         5.33%     103.915ms         6.45%     125.940ms     194.352us     308.909ms        18.64%     308.909ms     476.711us           648  
void wgrad_alg0_engine<float, 128, 6, 8, 3, 3, 5, fa...         0.00%       0.000us         0.00%       0.000us       0.000us     146.367ms         8.83%     146.367ms     556.529us           263  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     121.464ms         7.33%     121.464ms      39.233us          3096  
                                              aten::add         1.67%      32.672ms         2.54%      49.534ms      26.348us     114.009ms         6.88%     114.009ms      60.643us          1880  
autograd::engine::evaluate_function: torch::autograd...         0.06%       1.100ms         0.35%       6.894ms     107.719us       0.000us         0.00%     108.621ms       1.697ms            64  
torch::autograd::CppNode<vision::ops::(anonymous nam...         0.03%     493.000us         0.26%       5.030ms      78.594us       0.000us         0.00%     102.357ms       1.599ms            64  
                       torchvision::_roi_align_backward         0.09%       1.664ms         0.23%       4.537ms      70.891us      98.400ms         5.94%     102.357ms       1.599ms            64  
void vision::ops::(anonymous namespace)::roi_align_b...         0.00%       0.000us         0.00%       0.000us       0.000us      98.400ms         5.94%      98.400ms       1.697ms            58  
                                   volta_sgemm_64x64_nt         0.00%       0.000us         0.00%       0.000us       0.000us      94.461ms         5.70%      94.461ms     400.258us           236  
                                              aten::mul         2.08%      40.559ms         3.26%      63.576ms      24.155us      88.421ms         5.33%      88.421ms      33.595us          2632  
void at::native::elementwise_kernel<128, 2, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us      85.810ms         5.18%      85.810ms      95.770us           896  
