-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                               Optimizer.step#Adam.step         4.45%      10.438ms        26.63%      62.509ms       7.814ms       0.000us         0.00%      71.696ms       8.962ms             8  
autograd::engine::evaluate_function: ConvolutionBack...         0.22%     523.000us         5.48%      12.855ms     321.375us       0.000us         0.00%      66.492ms       1.662ms            40  
                                   ConvolutionBackward0         0.11%     267.000us         5.25%      12.332ms     308.300us       0.000us         0.00%      66.492ms       1.662ms            40  
                             aten::convolution_backward         2.54%       5.955ms         5.14%      12.065ms     301.625us      64.177ms        26.82%      66.492ms       1.662ms            40  
                                           aten::conv2d         0.07%     157.000us         6.18%      14.503ms     362.575us       0.000us         0.00%      36.871ms     921.775us            40  
                                      aten::convolution         0.17%     400.000us         6.11%      14.346ms     358.650us       0.000us         0.00%      36.871ms     921.775us            40  
                                     aten::_convolution         0.21%     488.000us         5.94%      13.946ms     348.650us       0.000us         0.00%      36.871ms     921.775us            40  
                                aten::cudnn_convolution         1.72%       4.031ms         4.69%      11.017ms     275.425us      33.157ms        13.86%      33.157ms     828.925us            40  
                                             aten::add_         2.31%       5.412ms        10.08%      23.655ms      42.853us      32.176ms        13.45%      32.176ms      58.290us           552  
                                   volta_sgemm_64x64_nt         0.00%       0.000us         0.00%       0.000us       0.000us      28.635ms        11.97%      28.635ms     511.339us            56  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      21.970ms         9.18%      21.970ms      54.925us           400  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      21.274ms         8.89%      21.274ms      83.102us           256  
                                   volta_sgemm_64x64_nn         0.00%       0.000us         0.00%       0.000us       0.000us      18.974ms         7.93%      18.974ms     474.350us            40  
                                             aten::mul_         1.25%       2.937ms         4.37%      10.264ms      40.094us      14.724ms         6.15%      14.724ms      57.516us           256  
                                         aten::addcdiv_         0.58%       1.366ms         3.13%       7.356ms      57.469us      14.127ms         5.90%      14.127ms     110.367us           128  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      14.127ms         5.90%      14.127ms     110.367us           128  
    autograd::engine::evaluate_function: AddmmBackward0         0.28%     654.000us         2.34%       5.494ms     228.917us       0.000us         0.00%      12.721ms     530.042us            24  
                                         AddmmBackward0         0.17%     407.000us         1.56%       3.662ms     152.583us       0.000us         0.00%      12.520ms     521.667us            24  
                                               aten::mm         0.75%       1.759ms         1.14%       2.670ms      55.625us      12.520ms         5.23%      12.520ms     260.833us            48  
