-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
autograd::engine::evaluate_function: ConvolutionBack...         2.30%      48.646ms        42.90%     906.124ms     272.273us       0.000us         0.00%     739.408ms     222.178us          3328  
                                   ConvolutionBackward0         0.90%      19.054ms        39.49%     834.032ms     250.611us       0.000us         0.00%     732.694ms     220.160us          3328  
                             aten::convolution_backward        22.83%     482.234ms        38.59%     814.978ms     244.885us     671.448ms        47.34%     732.694ms     220.160us          3328  
                                           aten::conv2d         0.54%      11.397ms        24.21%     511.234ms     153.616us       0.000us         0.00%     262.359ms      78.834us          3328  
                                      aten::convolution         1.39%      29.430ms        23.67%     499.837ms     150.191us       0.000us         0.00%     262.359ms      78.834us          3328  
                                     aten::_convolution         1.81%      38.282ms        22.27%     470.407ms     141.348us       0.000us         0.00%     262.359ms      78.834us          3328  
                                aten::cudnn_convolution        12.72%     268.679ms        16.49%     348.311ms     104.661us     187.819ms        13.24%     187.819ms      56.436us          3328  
autograd::engine::evaluate_function: MaxPool2DWithIn...         0.19%       4.004ms         1.11%      23.547ms      61.320us       0.000us         0.00%     116.484ms     303.344us           384  
                          MaxPool2DWithIndicesBackward0         0.09%       1.796ms         0.93%      19.543ms      50.893us       0.000us         0.00%     116.484ms     303.344us           384  
                 aten::max_pool2d_with_indices_backward         0.33%       6.882ms         0.84%      17.747ms      46.216us      98.034ms         6.91%     116.484ms     303.344us           384  
     autograd::engine::evaluate_function: ReluBackward0         1.42%      29.949ms         6.35%     134.098ms      40.294us       0.000us         0.00%     111.911ms      33.627us          3328  
                                          ReluBackward0         0.76%      16.070ms         4.93%     104.149ms      31.295us       0.000us         0.00%     111.911ms      33.627us          3328  
                               aten::threshold_backward         2.73%      57.704ms         4.17%      88.079ms      26.466us     111.911ms         7.89%     111.911ms      33.627us          3328  
void wgrad_alg0_engine<float, 512, 6, 5, 3, 3, 3, fa...         0.00%       0.000us         0.00%       0.000us       0.000us      99.329ms         7.00%      99.329ms     129.335us           768  
void at::native::(anonymous namespace)::max_pool_bac...         0.00%       0.000us         0.00%       0.000us       0.000us      98.034ms         6.91%      98.034ms     255.297us           384  
void wgrad_alg0_engine<float, 128, 5, 5, 3, 3, 3, fa...         0.00%       0.000us         0.00%       0.000us       0.000us      89.940ms         6.34%      89.940ms     117.109us           768  
                                             aten::add_         5.36%     113.118ms         9.89%     208.777ms      18.588us      88.208ms         6.22%      88.208ms       7.853us         11232  
void at::native::elementwise_kernel<128, 2, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us      74.540ms         5.26%      74.540ms      22.398us          3328  
