-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
    autograd::engine::evaluate_function: AddmmBackward0         1.47%       7.838ms        14.48%      77.050ms     253.454us       0.000us         0.00%      96.228ms     316.539us           304  
                                         AddmmBackward0         1.00%       5.343ms        10.22%      54.384ms     178.895us       0.000us         0.00%      91.166ms     299.888us           304  
                                               aten::mm         4.73%      25.170ms         7.74%      41.162ms      67.701us      91.166ms        29.43%      91.166ms     149.944us           608  
                               Optimizer.step#Adam.step        12.62%      67.174ms        41.13%     218.867ms      27.358ms       0.000us         0.00%      79.818ms       9.977ms             8  
                                           aten::linear         0.76%       4.059ms         8.90%      47.355ms     155.773us       0.000us         0.00%      51.952ms     170.895us           304  
                                            aten::addmm         4.11%      21.859ms         6.71%      35.698ms     117.428us      51.952ms        16.77%      51.952ms     170.895us           304  
                                  volta_sgemm_128x64_nn         0.00%       0.000us         0.00%       0.000us       0.000us      45.332ms        14.63%      45.332ms     149.118us           304  
                                  volta_sgemm_128x64_nt         0.00%       0.000us         0.00%       0.000us       0.000us      42.661ms        13.77%      42.661ms     166.645us           256  
                                             aten::add_         6.67%      35.502ms        12.92%      68.744ms      20.460us      31.477ms        10.16%      31.477ms       9.368us          3360  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      30.352ms         9.80%      30.352ms      15.298us          1984  
                                 volta_sgemm_128x128_tn         0.00%       0.000us         0.00%       0.000us       0.000us      29.267ms         9.45%      29.267ms     140.707us           208  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      25.821ms         8.33%      25.821ms       9.870us          2616  
                                              aten::bmm         1.89%      10.064ms         2.54%      13.513ms      46.920us      20.706ms         6.68%      20.706ms      71.896us           288  
                                  volta_sgemm_128x64_tn         0.00%       0.000us         0.00%       0.000us       0.000us      20.141ms         6.50%      20.141ms     209.802us            96  
                                             aten::mul_         3.13%      16.656ms         5.86%      31.204ms      18.574us      17.708ms         5.72%      17.708ms      10.540us          1680  
                                         aten::addcdiv_         1.70%       9.043ms         3.06%      16.266ms      19.364us      16.270ms         5.25%      16.270ms      19.369us           840  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      16.270ms         5.25%      16.270ms      19.369us           840  
      autograd::engine::evaluate_function: BmmBackward0         0.26%       1.399ms         2.25%      11.996ms     124.958us       0.000us         0.00%      14.283ms     148.781us            96  
                                           BmmBackward0         0.22%       1.162ms         1.99%      10.597ms     110.385us       0.000us         0.00%      14.283ms     148.781us            96  
