-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
autograd::engine::evaluate_function: ConvolutionBack...         0.09%       5.941ms        10.80%     676.210ms       1.509ms       0.000us         0.00%        3.315s       7.400ms           448  
                                   ConvolutionBackward0         0.04%       2.407ms        10.70%     670.269ms       1.496ms       0.000us         0.00%        3.315s       7.400ms           448  
                             aten::convolution_backward         1.98%     123.707ms        10.66%     667.862ms       1.491ms        3.277s        52.11%        3.315s       7.400ms           448  
                                           aten::conv2d         0.03%       1.601ms         3.84%     240.436ms     455.371us       0.000us         0.00%        2.120s       4.014ms           528  
                                      aten::convolution         0.06%       4.013ms         3.81%     238.835ms     452.339us       0.000us         0.00%        2.120s       4.014ms           528  
                                     aten::_convolution         0.08%       5.243ms         3.75%     234.822ms     444.739us       0.000us         0.00%        2.120s       4.014ms           528  
                                aten::cudnn_convolution         1.28%      80.183ms         3.06%     191.775ms     363.210us        1.973s        31.37%        1.973s       3.737ms           528  
               volta_scudnn_128x64_stridedB_small_nn_v1         0.00%       0.000us         0.00%       0.000us       0.000us        1.049s        16.68%        1.049s       3.049ms           344  
             volta_scudnn_128x64_relu_xregs_large_nn_v1         0.00%       0.000us         0.00%       0.000us       0.000us     967.340ms        15.38%     967.340ms       3.779ms           256  
turing_scudnn_128x64_stridedB_splitK_xregs_large_nn_...         0.00%       0.000us         0.00%       0.000us       0.000us     800.360ms        12.73%     800.360ms       4.764ms           168  
                   volta_scudnn_128x64_relu_small_nn_v1         0.00%       0.000us         0.00%       0.000us       0.000us     509.787ms         8.11%     509.787ms       2.897ms           176  
void cudnn::detail::dgrad_alg1_engine<float, 512, 6,...         0.00%       0.000us         0.00%       0.000us       0.000us     480.720ms         7.64%     480.720ms      10.015ms            48  
turing_scudnn_128x32_stridedB_splitK_xregs_large_nn_...         0.00%       0.000us         0.00%       0.000us       0.000us     363.732ms         5.78%     363.732ms      15.155ms            24  
turing_scudnn_128x128_stridedB_splitK_xregs_large_nn...         0.00%       0.000us         0.00%       0.000us       0.000us     344.716ms         5.48%     344.716ms       2.154ms           160  
void at::native::elementwise_kernel<128, 2, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     179.988ms         2.86%     179.988ms     224.985us           800  
                                             aten::add_         0.49%      30.417ms         9.72%     608.701ms     175.317us     165.976ms         2.64%     165.976ms      47.804us          3472  
volta_scudnn_128x32_sliced1x4_ldg4_relu_exp_medium_n...         0.00%       0.000us         0.00%       0.000us       0.000us     157.787ms         2.51%     157.787ms       9.862ms            16  
