-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
autograd::engine::evaluate_function: ConvolutionBack...         1.61%       9.722ms        23.69%     143.153ms     220.915us       0.000us         0.00%      60.885ms      93.958us           648  
                                   ConvolutionBackward0         0.68%       4.123ms        21.76%     131.480ms     202.901us       0.000us         0.00%      60.685ms      93.650us           648  
                             aten::convolution_backward        13.39%      80.889ms        21.08%     127.357ms     196.539us      59.085ms        40.54%      60.685ms      93.650us           648  
                                           aten::conv2d         0.35%       2.115ms        13.20%      79.767ms     123.097us       0.000us         0.00%      20.981ms      32.378us           648  
                                      aten::convolution         0.94%       5.673ms        12.85%      77.652ms     119.833us       0.000us         0.00%      20.981ms      32.378us           648  
                                     aten::_convolution         0.86%       5.189ms        11.91%      71.979ms     111.079us       0.000us         0.00%      20.981ms      32.378us           648  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      18.904ms        12.97%      18.904ms       2.441us          7744  
                                Optimizer.step#SGD.step         6.82%      41.238ms        23.17%     140.014ms      17.502ms       0.000us         0.00%      17.084ms       2.135ms             8  
                                aten::cudnn_convolution         7.60%      45.953ms         9.35%      56.492ms     108.638us      15.584ms        10.69%      15.584ms      29.969us           520  
void cudnn::detail::dgrad_alg1_engine<float, 128, 5,...         0.00%       0.000us         0.00%       0.000us       0.000us      13.936ms         9.56%      13.936ms      48.389us           288  
                                             aten::add_         7.84%      47.375ms        14.01%      84.638ms      14.513us      13.113ms         9.00%      13.113ms       2.248us          5832  
void at::native::(anonymous namespace)::conv_depthwi...         0.00%       0.000us         0.00%       0.000us       0.000us      11.230ms         7.70%      11.230ms      87.734us           128  
autograd::engine::evaluate_function: CudnnBatchNormB...         0.95%       5.719ms         6.05%      36.538ms      93.209us       0.000us         0.00%      10.662ms      27.199us           392  
                                CudnnBatchNormBackward0         0.34%       2.038ms         5.10%      30.819ms      78.620us       0.000us         0.00%      10.662ms      27.199us           392  
                        aten::cudnn_batch_norm_backward         2.36%      14.277ms         4.76%      28.781ms      73.421us      10.662ms         7.31%      10.662ms      27.199us           392  
void wgrad_alg0_engine<float, 128, 6, 8, 3, 3, 5, fa...         0.00%       0.000us         0.00%       0.000us       0.000us       8.909ms         6.11%       8.909ms      74.242us           120  
volta_scudnn_128x32_sliced1x4_ldg4_relu_exp_interior...         0.00%       0.000us         0.00%       0.000us       0.000us       7.928ms         5.44%       7.928ms      45.045us           176  
                                       aten::batch_norm         0.13%     814.000us         5.12%      30.957ms      78.972us       0.000us         0.00%       7.923ms      20.212us           392  
