-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
autograd::engine::evaluate_function: ConvolutionBack...         1.76%       6.160ms        25.43%      88.823ms     284.689us       0.000us         0.00%     110.203ms     353.215us           312  
                                   ConvolutionBackward0         0.59%       2.065ms        21.54%      75.226ms     241.109us       0.000us         0.00%     107.390ms     344.199us           312  
                             aten::convolution_backward        15.14%      52.898ms        20.94%      73.161ms     234.490us     107.390ms        48.95%     107.390ms     344.199us           312  
volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148...         0.00%       0.000us         0.00%       0.000us       0.000us      51.858ms        23.64%      51.858ms     170.586us           304  
                                           aten::conv2d         0.29%       1.017ms        11.16%      38.994ms     124.981us       0.000us         0.00%      51.572ms     165.295us           312  
                                      aten::convolution         0.76%       2.657ms        10.87%      37.977ms     121.721us       0.000us         0.00%      51.572ms     165.295us           312  
                                     aten::_convolution         0.52%       1.813ms        10.11%      35.320ms     113.205us       0.000us         0.00%      51.572ms     165.295us           312  
                                aten::cudnn_convolution         7.58%      26.482ms         9.59%      33.507ms     107.394us      51.572ms        23.51%      51.572ms     165.295us           312  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      22.180ms        10.11%      22.180ms       5.373us          4128  
                                Optimizer.step#SGD.step         6.66%      23.270ms        23.17%      80.946ms      10.118ms       0.000us         0.00%      21.279ms       2.660ms             8  
void cudnn::cnn::wgrad_alg1_engine<float, float, 128...         0.00%       0.000us         0.00%       0.000us       0.000us      14.555ms         6.63%      14.555ms     139.952us           104  
                                             aten::add_         7.89%      27.571ms        14.40%      50.307ms      15.880us      14.164ms         6.46%      14.164ms       4.471us          3168  
                                   volta_sgemm_64x64_nt         0.00%       0.000us         0.00%       0.000us       0.000us      14.113ms         6.43%      14.113ms      84.006us           168  
                                              aten::add         4.95%      17.282ms         7.54%      26.332ms      17.415us      11.478ms         5.23%      11.478ms       7.591us          1512  
                volta_scudnn_128x64_relu_interior_nn_v1         0.00%       0.000us         0.00%       0.000us       0.000us      11.265ms         5.13%      11.265ms     352.031us            32  
void wgrad_alg0_engine<float, 128, 6, 8, 3, 3, 5, fa...         0.00%       0.000us         0.00%       0.000us       0.000us      10.514ms         4.79%      10.514ms     438.083us            24  
void cudnn::detail::dgrad_engine<float, 512, 6, 5, 3...         0.00%       0.000us         0.00%       0.000us       0.000us       9.708ms         4.42%       9.708ms     134.833us            72  
autograd::engine::evaluate_function: CudnnBatchNormB...         1.39%       4.856ms         8.55%      29.860ms      95.705us       0.000us         0.00%       8.730ms      27.981us           312  
