-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
autograd::engine::evaluate_function: ConvolutionBack...         0.09%       1.237ms        14.37%     204.037ms       1.962ms       0.000us         0.00%     681.672ms       6.555ms           104  
                                   ConvolutionBackward0         0.04%     594.000us        14.28%     202.800ms       1.950ms       0.000us         0.00%     681.672ms       6.555ms           104  
                             aten::convolution_backward         1.12%      15.849ms        14.24%     202.206ms       1.944ms     657.225ms        46.08%     681.672ms       6.555ms           104  
                                           aten::conv2d         0.02%     321.000us         9.07%     128.736ms       1.238ms       0.000us         0.00%     334.481ms       3.216ms           104  
                                      aten::convolution         0.07%     936.000us         9.04%     128.415ms       1.235ms       0.000us         0.00%     334.481ms       3.216ms           104  
                                     aten::_convolution         0.08%       1.127ms         8.98%     127.479ms       1.226ms       0.000us         0.00%     334.481ms       3.216ms           104  
                                   volta_sgemm_64x64_nt         0.00%       0.000us         0.00%       0.000us       0.000us     330.305ms        23.16%     330.305ms       1.795ms           184  
                                aten::cudnn_convolution         0.67%       9.474ms         7.41%     105.159ms       1.011ms     284.599ms        19.95%     284.599ms       2.737ms           104  
                               Optimizer.step#Adam.step         1.13%      15.994ms        31.37%     445.406ms      55.676ms       0.000us         0.00%     158.173ms      19.772ms             8  
                                   volta_sgemm_64x64_nn         0.00%       0.000us         0.00%       0.000us       0.000us     135.313ms         9.49%     135.313ms       1.538ms            88  
                                             aten::add_         0.61%       8.723ms        11.36%     161.314ms     143.009us     112.644ms         7.90%     112.644ms      99.862us          1128  
volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148...         0.00%       0.000us         0.00%       0.000us       0.000us      99.702ms         6.99%      99.702ms       6.231ms            16  
void cudnn::winograd_nonfused::winogradForwardData4x...         0.00%       0.000us         0.00%       0.000us       0.000us      98.450ms         6.90%      98.450ms     559.375us           176  
void cudnn::winograd_nonfused::winogradWgradDelta4x4...         0.00%       0.000us         0.00%       0.000us       0.000us      89.341ms         6.26%      89.341ms     930.635us            96  
void cudnn::winograd_nonfused::winogradForwardOutput...         0.00%       0.000us         0.00%       0.000us       0.000us      78.978ms         5.54%      78.978ms     448.739us           176  
     autograd::engine::evaluate_function: ReluBackward0         0.06%     808.000us         2.48%      35.244ms     293.700us       0.000us         0.00%      72.839ms     606.992us           120  
                                          ReluBackward0         0.04%     549.000us         2.43%      34.436ms     286.967us       0.000us         0.00%      72.839ms     606.992us           120  
                               aten::threshold_backward         0.11%       1.623ms         2.39%      33.887ms     282.392us      72.839ms         5.11%      72.839ms     606.992us           120  
