-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
autograd::engine::evaluate_function: ConvolutionBack...         1.61%       9.182ms        23.64%     134.540ms     207.623us       0.000us         0.00%      44.463ms      68.616us           648  
                                   ConvolutionBackward0         0.67%       3.829ms        21.71%     123.546ms     190.657us       0.000us         0.00%      44.305ms      68.372us           648  
                             aten::convolution_backward        13.54%      77.033ms        21.04%     119.717ms     184.748us      42.791ms        38.30%      44.305ms      68.372us           648  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      18.123ms        16.22%      18.123ms       2.340us          7744  
                                Optimizer.step#SGD.step         6.83%      38.846ms        23.19%     131.984ms      16.498ms       0.000us         0.00%      17.095ms       2.137ms             8  
                                           aten::conv2d         0.37%       2.084ms        12.77%      72.666ms     112.139us       0.000us         0.00%      16.730ms      25.818us           648  
                                      aten::convolution         0.98%       5.598ms        12.40%      70.582ms     108.923us       0.000us         0.00%      16.730ms      25.818us           648  
                                     aten::_convolution         0.89%       5.072ms        11.42%      64.984ms     100.284us       0.000us         0.00%      16.730ms      25.818us           648  
                                aten::cudnn_convolution         7.35%      41.840ms         8.96%      50.999ms      98.075us      13.526ms        12.11%      13.526ms      26.012us           520  
                                             aten::add_         7.63%      43.409ms        14.00%      79.686ms      13.664us      12.981ms        11.62%      12.981ms       2.226us          5832  
void cudnn::detail::dgrad_alg1_engine<float, 128, 5,...         0.00%       0.000us         0.00%       0.000us       0.000us      10.732ms         9.61%      10.732ms      36.257us           296  
autograd::engine::evaluate_function: CudnnBatchNormB...         0.95%       5.425ms         6.00%      34.168ms      87.163us       0.000us         0.00%       7.134ms      18.199us           392  
                                CudnnBatchNormBackward0         0.35%       1.985ms         5.05%      28.743ms      73.324us       0.000us         0.00%       7.134ms      18.199us           392  
                        aten::cudnn_batch_norm_backward         2.42%      13.770ms         4.70%      26.758ms      68.260us       7.134ms         6.39%       7.134ms      18.199us           392  
                                              aten::add         4.37%      24.847ms         6.93%      39.416ms      15.397us       6.604ms         5.91%       6.604ms       2.580us          2560  
void wgrad_alg0_engine<float, 128, 6, 8, 3, 3, 5, fa...         0.00%       0.000us         0.00%       0.000us       0.000us       6.258ms         5.60%       6.258ms      60.173us           104  
void at::native::(anonymous namespace)::conv_depthwi...         0.00%       0.000us         0.00%       0.000us       0.000us       6.205ms         5.55%       6.205ms      48.477us           128  
                                       aten::batch_norm         0.15%     826.000us         5.53%      31.470ms      80.281us       0.000us         0.00%       5.790ms      14.770us           392  
                           aten::_batch_norm_impl_index         0.20%       1.157ms         5.38%      30.644ms      78.173us       0.000us         0.00%       5.790ms      14.770us           392  
