-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                  aten::fused_moving_avg_obs_fake_quant         0.27%       2.591ms        19.97%     194.178ms     156.595us       0.000us         0.00%      35.176ms      28.368us          1240  
                  aten::_fused_moving_avg_obs_fq_helper         2.83%      27.559ms        19.71%     191.587ms     154.506us       8.866ms         6.21%      35.176ms      28.368us          1240  
autograd::engine::evaluate_function: ConvolutionBack...         0.62%       6.060ms         7.38%      71.773ms     172.531us       0.000us         0.00%      24.721ms      59.425us           416  
                                   ConvolutionBackward0         0.25%       2.440ms         6.56%      63.814ms     153.399us       0.000us         0.00%      24.552ms      59.019us           416  
                             aten::convolution_backward         4.33%      42.057ms         6.31%      61.374ms     147.534us      24.552ms        17.19%      24.552ms      59.019us           416  
                               Optimizer.step#Adam.step         7.78%      75.617ms        25.83%     251.134ms      31.392ms       0.000us         0.00%      23.898ms       2.987ms             8  
                                              aten::mul         3.74%      36.322ms         5.79%      56.270ms      19.430us      12.198ms         8.54%      12.198ms       4.212us          2896  
      autograd::engine::evaluate_function: DivBackward0         1.32%      12.794ms         8.39%      81.548ms      98.014us       0.000us         0.00%      12.062ms      14.498us           832  
                                              aten::div         4.87%      47.381ms         7.46%      72.532ms      19.249us      11.713ms         8.20%      11.713ms       3.109us          3768  
                                         aten::_aminmax         0.39%       3.760ms         4.74%      46.084ms      37.165us       0.000us         0.00%      11.259ms       9.080us          1240  
                                          aten::aminmax         3.05%      29.686ms         4.35%      42.324ms      34.132us      11.259ms         7.88%      11.259ms       9.080us          1240  
void at::native::reduce_kernel<512, 1, at::native::R...         0.00%       0.000us         0.00%       0.000us       0.000us      11.255ms         7.88%      11.255ms       9.077us          1240  
       aten::fake_quantize_per_channel_affine_cachemask         1.32%      12.815ms         6.71%      65.240ms     153.868us       6.684ms         4.68%      10.725ms      25.295us           424  
                                             aten::add_         4.43%      43.024ms         8.36%      81.234ms      14.123us      10.278ms         7.20%      10.278ms       1.787us          5752  
                                           DivBackward0         0.68%       6.635ms         5.40%      52.452ms      63.043us       0.000us         0.00%       8.729ms      10.492us           832  
                                           aten::conv2d         0.15%       1.502ms         5.43%      52.780ms     126.875us       0.000us         0.00%       8.512ms      20.462us           416  
                                      aten::convolution         0.39%       3.822ms         5.27%      51.278ms     123.264us       0.000us         0.00%       8.512ms      20.462us           416  
                                     aten::_convolution         0.45%       4.350ms         4.88%      47.456ms     114.077us       0.000us         0.00%       8.512ms      20.462us           416  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       8.319ms         5.82%       8.319ms       2.194us          3792  
