-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
autograd::engine::evaluate_function: ConvolutionBack...         1.76%       5.787ms        24.28%      80.000ms     256.410us       0.000us         0.00%      44.869ms     143.811us           312  
                                   ConvolutionBackward0         0.61%       2.010ms        20.60%      67.859ms     217.497us       0.000us         0.00%      43.940ms     140.833us           312  
                             aten::convolution_backward        14.26%      46.998ms        19.99%      65.849ms     211.054us      43.940ms        38.46%      43.940ms     140.833us           312  
                                           aten::conv2d         0.30%     980.000us        11.34%      37.372ms     119.782us       0.000us         0.00%      28.204ms      90.397us           312  
                                      aten::convolution         0.78%       2.575ms        11.05%      36.392ms     116.641us       0.000us         0.00%      28.204ms      90.397us           312  
                                     aten::_convolution         0.51%       1.683ms        10.26%      33.817ms     108.388us       0.000us         0.00%      28.204ms      90.397us           312  
                                aten::cudnn_convolution         7.87%      25.929ms         9.75%      32.134ms     102.994us      28.204ms        24.69%      28.204ms      90.397us           312  
volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148...         0.00%       0.000us         0.00%       0.000us       0.000us      25.045ms        21.92%      25.045ms      74.539us           336  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      23.644ms        20.70%      23.644ms       5.413us          4368  
                                Optimizer.step#SGD.step         6.90%      22.744ms        22.84%      75.251ms       9.406ms       0.000us         0.00%      22.149ms       2.769ms             8  
                                             aten::add_         7.43%      24.496ms        13.43%      44.243ms      13.966us      14.409ms        12.61%      14.409ms       4.548us          3168  
                                              aten::add         4.95%      16.310ms         7.63%      25.136ms      16.624us       9.863ms         8.63%       9.863ms       6.523us          1512  
autograd::engine::evaluate_function: torch::autograd...         1.61%       5.304ms         8.07%      26.577ms      27.917us       0.000us         0.00%       4.727ms       4.965us           952  
                        torch::autograd::AccumulateGrad         1.41%       4.645ms         6.46%      21.273ms      22.346us       0.000us         0.00%       4.727ms       4.965us           952  
turing_scudnn_128x32_stridedB_splitK_xregs_large_nn_...         0.00%       0.000us         0.00%       0.000us       0.000us       4.697ms         4.11%       4.697ms     146.781us            32  
void cudnn::detail::dgrad_engine<float, 128, 6, 7, 3...         0.00%       0.000us         0.00%       0.000us       0.000us       4.164ms         3.64%       4.164ms      52.050us            80  
                                             aten::mul_         2.10%       6.916ms         3.70%      12.181ms      12.795us       4.161ms         3.64%       4.161ms       4.371us           952  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       4.161ms         3.64%       4.161ms       4.371us           952  
