-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
autograd::engine::evaluate_function: ConvolutionBack...         0.28%       9.528ms         4.87%     168.319ms     396.979us       0.000us         0.00%        1.665s       3.926ms           424  
                                   ConvolutionBackward0         0.11%       3.970ms         4.45%     153.792ms     362.717us       0.000us         0.00%        1.545s       3.643ms           424  
                             aten::convolution_backward         3.00%     103.742ms         4.33%     149.822ms     353.354us        1.545s        44.34%        1.545s       3.643ms           424  
                                           aten::conv2d         0.04%       1.373ms         1.62%      56.113ms     132.342us       0.000us         0.00%     555.175ms       1.309ms           424  
                                      aten::convolution         0.10%       3.602ms         1.58%      54.740ms     129.104us       0.000us         0.00%     555.175ms       1.309ms           424  
                                     aten::_convolution         0.07%       2.561ms         1.48%      51.138ms     120.608us       0.000us         0.00%     555.175ms       1.309ms           424  
                                aten::cudnn_convolution         1.13%      39.118ms         1.40%      48.577ms     114.568us     555.175ms        15.94%     555.175ms       1.309ms           424  
autograd::engine::evaluate_function: CudnnBatchNormB...         0.25%       8.773ms         1.63%      56.391ms     132.998us       0.000us         0.00%     436.195ms       1.029ms           424  
                                CudnnBatchNormBackward0         0.09%       3.156ms         1.38%      47.618ms     112.307us       0.000us         0.00%     436.195ms       1.029ms           424  
                        aten::cudnn_batch_norm_backward         0.62%      21.608ms         1.29%      44.462ms     104.863us     436.195ms        12.52%     436.195ms       1.029ms           424  
                                       aten::batch_norm         0.02%     832.000us         0.96%      33.028ms      77.896us       0.000us         0.00%     269.100ms     634.670us           424  
                           aten::_batch_norm_impl_index         0.04%       1.250ms         0.93%      32.196ms      75.934us       0.000us         0.00%     269.100ms     634.670us           424  
                                 aten::cudnn_batch_norm         0.47%      16.411ms         0.89%      30.946ms      72.986us     269.100ms         7.72%     269.100ms     634.670us           424  
void wgrad_alg0_engine<float, 128, 6, 8, 3, 3, 5, fa...         0.00%       0.000us         0.00%       0.000us       0.000us     265.723ms         7.63%     265.723ms       2.076ms           128  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     250.024ms         7.18%     250.024ms      88.285us          2832  
void cudnn::cnn::wgrad_alg1_engine<float, float, 128...         0.00%       0.000us         0.00%       0.000us       0.000us     218.461ms         6.27%     218.461ms       2.101ms           104  
void cudnn::bn_bw_1C11_kernel_new<float, float, floa...         0.00%       0.000us         0.00%       0.000us       0.000us     208.842ms         5.99%     208.842ms     636.713us           328  
     autograd::engine::evaluate_function: ReluBackward0         0.13%       4.614ms         0.64%      22.178ms      56.577us       0.000us         0.00%     206.146ms     525.883us           392  
