-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                           aten::conv2d         0.91%     636.000us        32.81%      22.891ms     105.977us       0.000us         0.00%      18.993ms      87.931us           216  
                                      aten::convolution         1.22%     848.000us        31.90%      22.255ms     103.032us       0.000us         0.00%      18.993ms      87.931us           216  
                                     aten::_convolution         1.93%       1.344ms        30.68%      21.407ms      99.106us       0.000us         0.00%      18.993ms      87.931us           216  
                                aten::cudnn_convolution        21.13%      14.743ms        27.09%      18.896ms      87.481us      18.598ms        68.84%      18.598ms      86.102us           216  
volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148...         0.00%       0.000us         0.00%       0.000us       0.000us       4.847ms        17.94%       4.847ms      55.080us            88  
                                   volta_sgemm_64x64_nn         0.00%       0.000us         0.00%       0.000us       0.000us       3.167ms        11.72%       3.167ms     131.958us            24  
void implicit_convolve_sgemm<float, float, 128, 5, 5...         0.00%       0.000us         0.00%       0.000us       0.000us       2.700ms         9.99%       2.700ms      48.214us            56  
void cudnn::winograd_nonfused::winogradForwardFilter...         0.00%       0.000us         0.00%       0.000us       0.000us       2.517ms         9.32%       2.517ms      78.656us            32  
                                           aten::linear         0.27%     186.000us         5.10%       3.557ms      88.925us       0.000us         0.00%       2.035ms      50.875us            40  
                                            aten::addmm         2.79%       1.949ms         4.44%       3.097ms      77.425us       2.035ms         7.53%       2.035ms      50.875us            40  
void implicit_convolve_sgemm<float, float, 1024, 5, ...         0.00%       0.000us         0.00%       0.000us       0.000us       1.979ms         7.33%       1.979ms     123.688us            16  
                                            aten::copy_         1.84%       1.282ms        21.84%      15.238ms      95.237us       1.746ms         6.46%       1.746ms      10.912us           160  
                                  volta_sgemm_128x64_tn         0.00%       0.000us         0.00%       0.000us       0.000us       1.709ms         6.33%       1.709ms      71.208us            24  
                                               aten::to         0.53%     369.000us        23.88%      16.660ms     115.694us       0.000us         0.00%       1.570ms      10.903us           144  
                                         aten::_to_copy         1.10%     769.000us        23.35%      16.291ms     119.787us       0.000us         0.00%       1.570ms      11.544us           136  
                                       aten::batch_norm         0.54%     374.000us        14.10%       9.835ms      58.542us       0.000us         0.00%       1.204ms       7.167us           168  
                           aten::_batch_norm_impl_index         0.65%     451.000us        13.56%       9.461ms      56.315us       0.000us         0.00%       1.204ms       7.167us           168  
                                 aten::cudnn_batch_norm         5.86%       4.085ms        12.91%       9.010ms      53.631us       1.204ms         4.46%       1.204ms       7.167us           168  
void cudnn::bn_fw_inf_1C11_kernel_NCHW<float, float,...         0.00%       0.000us         0.00%       0.000us       0.000us       1.204ms         4.46%       1.204ms       7.167us           168  
