-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
autograd::engine::evaluate_function: ConvolutionBack...         0.05%       2.498ms         1.89%     104.743ms     689.099us       0.000us         0.00%        2.335s      15.362ms           152  
                                   ConvolutionBackward0         0.02%     902.000us         1.84%     102.245ms     672.664us       0.000us         0.00%        2.335s      15.362ms           152  
                             aten::convolution_backward         1.38%      76.275ms         1.83%     101.343ms     666.730us        2.268s        41.25%        2.335s      15.362ms           152  
                                           aten::conv2d         0.03%       1.725ms         1.79%      99.091ms     325.957us       0.000us         0.00%        2.249s       7.397ms           304  
                                      aten::convolution         0.02%       1.286ms         0.79%      43.577ms     286.691us       0.000us         0.00%        1.123s       7.385ms           152  
                                     aten::_convolution         0.03%       1.680ms         0.76%      42.291ms     278.230us       0.000us         0.00%        1.123s       7.385ms           152  
                                aten::cudnn_convolution         0.58%      32.031ms         0.67%      37.066ms     243.855us     962.772ms        17.52%     962.772ms       6.334ms           152  
void cudnn::ops::nchwToNhwcKernel<__half, __half, fl...         0.00%       0.000us         0.00%       0.000us       0.000us     723.042ms        13.15%     723.042ms     852.644us           848  
autograd::engine::evaluate_function: CudnnBatchNormB...         0.04%       2.111ms         0.24%      13.451ms      93.410us       0.000us         0.00%     577.150ms       4.008ms           144  
                                CudnnBatchNormBackward0         0.01%     702.000us         0.20%      11.340ms      78.750us       0.000us         0.00%     577.150ms       4.008ms           144  
                        aten::cudnn_batch_norm_backward         0.10%       5.557ms         0.19%      10.638ms      73.875us     577.150ms        10.50%     577.150ms       4.008ms           144  
void cudnn::bn_bw_1C11_kernel_new<__half, float, flo...         0.00%       0.000us         0.00%       0.000us       0.000us     575.317ms        10.47%     575.317ms       4.495ms           128  
sm75_xmma_fprop_implicit_gemm_f16f16_f16f32_f32_nhwc...         0.00%       0.000us         0.00%       0.000us       0.000us     384.149ms         6.99%     384.149ms       5.335ms            72  
_ZN13cutlass_cudnn6KernelINS_4conv6kernel23ImplicitG...         0.00%       0.000us         0.00%       0.000us       0.000us     359.522ms         6.54%     359.522ms      22.470ms            16  
                                       aten::batch_norm         0.01%     294.000us         0.21%      11.525ms      80.035us       0.000us         0.00%     320.792ms       2.228ms           144  
                           aten::_batch_norm_impl_index         0.01%     467.000us         0.20%      11.231ms      77.993us       0.000us         0.00%     320.792ms       2.228ms           144  
                                 aten::cudnn_batch_norm         0.10%       5.649ms         0.19%      10.764ms      74.750us     320.792ms         5.84%     320.792ms       2.228ms           144  
void cudnn::bn_fw_tr_1C11_kernel_NCHW<__half, float,...         0.00%       0.000us         0.00%       0.000us       0.000us     319.578ms         5.81%     319.578ms       2.497ms           128  
