-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
autograd::engine::evaluate_function: ConvolutionBack...         0.11%       2.228ms        26.14%     525.300ms       3.283ms       0.000us         0.00%     993.151ms       6.207ms           160  
                                   ConvolutionBackward0         0.05%     919.000us        25.35%     509.485ms       3.184ms       0.000us         0.00%     953.195ms       5.957ms           160  
                             aten::convolution_backward         1.22%      24.441ms        25.31%     508.566ms       3.179ms     953.195ms        43.07%     953.195ms       5.957ms           160  
                                           aten::conv2d         0.03%     560.000us        11.87%     238.446ms       1.490ms       0.000us         0.00%     565.534ms       3.535ms           160  
                                      aten::convolution         0.08%       1.594ms        11.84%     237.886ms       1.487ms       0.000us         0.00%     565.534ms       3.535ms           160  
                                     aten::_convolution         0.06%       1.145ms        11.76%     236.292ms       1.477ms       0.000us         0.00%     565.534ms       3.535ms           160  
                                aten::cudnn_convolution         2.50%      50.313ms        11.70%     235.147ms       1.470ms     565.534ms        25.55%     565.534ms       3.535ms           160  
                                   volta_sgemm_64x64_nt         0.00%       0.000us         0.00%       0.000us       0.000us     330.324ms        14.93%     330.324ms       1.877ms           176  
                                  volta_gcgemm_32x32_tn         0.00%       0.000us         0.00%       0.000us       0.000us     240.903ms        10.89%     240.903ms      69.706us          3456  
volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148...         0.00%       0.000us         0.00%       0.000us       0.000us     218.801ms         9.89%     218.801ms       3.419ms            64  
autograd::engine::evaluate_function: CudnnBatchNormB...         0.09%       1.903ms         4.99%     100.261ms     626.631us       0.000us         0.00%     209.831ms       1.311ms           160  
                                CudnnBatchNormBackward0         0.04%     794.000us         4.89%      98.358ms     614.737us       0.000us         0.00%     209.831ms       1.311ms           160  
                        aten::cudnn_batch_norm_backward         0.25%       5.003ms         4.85%      97.564ms     609.775us     209.831ms         9.48%     209.831ms       1.311ms           160  
                                       aten::batch_norm         0.02%     393.000us         3.47%      69.799ms     436.244us       0.000us         0.00%     131.110ms     819.438us           160  
                           aten::_batch_norm_impl_index         0.03%     541.000us         3.45%      69.406ms     433.788us       0.000us         0.00%     131.110ms     819.438us           160  
                                 aten::cudnn_batch_norm         0.33%       6.626ms         3.43%      68.865ms     430.406us     131.110ms         5.92%     131.110ms     819.438us           160  
     autograd::engine::evaluate_function: ReluBackward0         0.04%     886.000us         3.49%      70.147ms     515.787us       0.000us         0.00%      99.679ms     732.934us           136  
                                          ReluBackward0         0.03%     625.000us         3.45%      69.261ms     509.272us       0.000us         0.00%      99.679ms     732.934us           136  
                               aten::threshold_backward         0.09%       1.890ms         3.42%      68.636ms     504.676us      99.679ms         4.50%      99.679ms     732.934us           136  
