-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                               aten::mm         4.02%      33.983ms         6.07%      51.237ms      64.693us     328.563ms        34.42%     328.563ms     414.852us           792  
    autograd::engine::evaluate_function: AddmmBackward0         1.18%      10.004ms        11.36%      95.924ms     249.802us       0.000us         0.00%     214.429ms     558.409us           384  
                                         AddmmBackward0         0.60%       5.040ms         7.24%      61.103ms     159.122us       0.000us         0.00%     205.799ms     535.935us           384  
                               Optimizer.step#Adam.step         8.55%      72.194ms        38.37%     324.039ms      40.505ms       0.000us         0.00%     150.747ms      18.843ms             8  
                                            aten::addmm         2.91%      24.549ms         4.37%      36.888ms      96.062us     103.987ms        10.89%     103.987ms     270.799us           384  
                                  volta_sgemm_128x64_nt         0.00%       0.000us         0.00%       0.000us       0.000us     103.342ms        10.83%     103.342ms     349.128us           296  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      95.394ms         9.99%      95.394ms      21.602us          4416  
       autograd::engine::evaluate_function: MmBackward0         0.02%     140.000us         0.19%       1.576ms     197.000us       0.000us         0.00%      80.683ms      10.085ms             8  
                                            MmBackward0         0.02%     141.000us         0.17%       1.436ms     179.500us       0.000us         0.00%      80.683ms      10.085ms             8  
                                 volta_sgemm_128x128_tn         0.00%       0.000us         0.00%       0.000us       0.000us      78.259ms         8.20%      78.259ms     752.490us           104  
                                  volta_sgemm_128x64_nn         0.00%       0.000us         0.00%       0.000us       0.000us      75.765ms         7.94%      75.765ms     263.073us           288  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      75.627ms         7.92%      75.627ms      24.812us          3048  
                                  volta_sgemm_128x64_tn         0.00%       0.000us         0.00%       0.000us       0.000us      75.516ms         7.91%      75.516ms     262.208us           288  
                                              aten::mul         2.61%      22.030ms         3.99%      33.668ms      29.226us      70.214ms         7.36%      70.214ms      60.950us          1152  
                                 volta_sgemm_128x128_nn         0.00%       0.000us         0.00%       0.000us       0.000us      64.293ms         6.74%      64.293ms     618.202us           104  
                                           aten::matmul         0.35%       2.987ms         3.79%      31.995ms     159.975us       0.000us         0.00%      63.196ms     315.980us           200  
                                             aten::add_         4.40%      37.127ms        11.05%      93.355ms      19.712us      58.801ms         6.16%      58.801ms      12.416us          4736  
                                              aten::bmm         2.27%      19.159ms         3.05%      25.800ms      44.792us      52.081ms         5.46%      52.081ms      90.418us           576  
                                           aten::linear         0.01%      56.000us         0.11%     934.000us     116.750us       0.000us         0.00%      42.081ms       5.260ms             8  
