-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
autograd::engine::evaluate_function: ConvolutionBack...         1.14%       7.661ms        20.27%     136.809ms     171.011us       0.000us         0.00%     181.082ms     226.352us           800  
                                   ConvolutionBackward0         0.58%       3.905ms        19.14%     129.148ms     161.435us       0.000us         0.00%     181.082ms     226.352us           800  
                             aten::convolution_backward        13.08%      88.240ms        18.56%     125.243ms     156.554us     181.082ms        43.13%     181.082ms     226.352us           800  
                                      aten::convolution         0.96%       6.506ms        15.66%     105.691ms     132.114us       0.000us         0.00%     170.480ms     213.100us           800  
                                     aten::_convolution         0.72%       4.883ms        14.70%      99.185ms     123.981us       0.000us         0.00%     170.480ms     213.100us           800  
                                           aten::conv2d         0.29%       1.973ms        13.25%      89.381ms     148.968us       0.000us         0.00%     151.253ms     252.088us           600  
                                aten::cudnn_convolution         8.87%      59.854ms        11.65%      78.622ms     131.037us     151.253ms        36.02%     151.253ms     252.088us           600  
void implicit_convolve_sgemm<float, float, 1024, 5, ...         0.00%       0.000us         0.00%       0.000us       0.000us     125.400ms        29.87%     125.400ms     195.938us           640  
void wgrad_alg0_engine<float, 128, 6, 8, 3, 3, 5, fa...         0.00%       0.000us         0.00%       0.000us       0.000us      65.919ms        15.70%      65.919ms     205.997us           320  
                               Optimizer.step#Adam.step         8.55%      57.726ms        28.72%     193.771ms       2.422ms       0.000us         0.00%      39.849ms     498.113us            80  
void cudnn::detail::dgrad_engine<float, 512, 6, 5, 3...         0.00%       0.000us         0.00%       0.000us       0.000us      35.458ms         8.45%      35.458ms      73.871us           480  
void precomputed_convolve_sgemm<float, 1024, 5, 5, 4...         0.00%       0.000us         0.00%       0.000us       0.000us      33.335ms         7.94%      33.335ms     208.344us           160  
                   volta_scudnn_128x64_relu_small_nn_v1         0.00%       0.000us         0.00%       0.000us       0.000us      27.254ms         6.49%      27.254ms     170.338us           160  
                                             aten::add_         6.11%      41.199ms        11.86%      80.039ms      15.275us      21.267ms         5.07%      21.267ms       4.059us          5240  
                                 aten::conv_transpose2d         0.11%     742.000us         2.82%      19.025ms      95.125us       0.000us         0.00%      19.227ms      96.135us           200  
                      aten::cudnn_convolution_transpose         1.79%      12.055ms         2.32%      15.680ms      78.400us      19.227ms         4.58%      19.227ms      96.135us           200  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      16.810ms         4.00%      16.810ms       5.919us          2840  
turing_scudnn_128x128_stridedB_splitK_xregs_large_nn...         0.00%       0.000us         0.00%       0.000us       0.000us      15.010ms         3.57%      15.010ms      93.812us           160  
