-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
autograd::engine::evaluate_function: ConvolutionBack...         1.11%       6.829ms        15.79%      97.513ms     196.599us       0.000us         0.00%      31.782ms      64.077us           496  
                                   ConvolutionBackward0         0.47%       2.894ms        14.37%      88.767ms     178.966us       0.000us         0.00%      31.574ms      63.657us           496  
                             aten::convolution_backward         9.17%      56.659ms        13.90%      85.873ms     173.131us      30.811ms        33.53%      31.574ms      63.657us           496  
                               Optimizer.step#Adam.step        13.26%      81.931ms        44.38%     274.131ms      34.266ms       0.000us         0.00%      26.968ms       3.371ms             8  
                                             aten::add_         7.90%      48.769ms        15.20%      93.903ms      15.284us      11.066ms        12.04%      11.066ms       1.801us          6144  
                                           aten::conv2d         0.24%       1.512ms         8.67%      53.555ms     107.974us       0.000us         0.00%      10.763ms      21.700us           496  
                                      aten::convolution         0.68%       4.210ms         8.43%      52.043ms     104.925us       0.000us         0.00%      10.763ms      21.700us           496  
                                     aten::_convolution         0.63%       3.866ms         7.74%      47.833ms      96.438us       0.000us         0.00%      10.763ms      21.700us           496  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       9.578ms        10.42%       9.578ms       2.280us          4200  
                                aten::cudnn_convolution         5.04%      31.136ms         6.13%      37.842ms     100.644us       8.862ms         9.64%       8.862ms      23.569us           376  
void cudnn::detail::dgrad_alg1_engine<float, 128, 5,...         0.00%       0.000us         0.00%       0.000us       0.000us       7.862ms         8.55%       7.862ms      30.711us           256  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       7.401ms         8.05%       7.401ms       2.460us          3008  
                                             aten::mul_         3.46%      21.368ms         6.51%      40.215ms      14.404us       6.526ms         7.10%       6.526ms       2.337us          2792  
void wgrad_alg0_engine<float, 128, 5, 5, 3, 3, 3, fa...         0.00%       0.000us         0.00%       0.000us       0.000us       4.853ms         5.28%       4.853ms      40.442us           120  
autograd::engine::evaluate_function: CudnnBatchNormB...         0.79%       4.905ms         5.09%      31.459ms      85.486us       0.000us         0.00%       4.667ms      12.682us           368  
                                CudnnBatchNormBackward0         0.32%       1.958ms         4.30%      26.554ms      72.158us       0.000us         0.00%       4.667ms      12.682us           368  
                        aten::cudnn_batch_norm_backward         2.04%      12.623ms         3.98%      24.596ms      66.837us       4.667ms         5.08%       4.667ms      12.682us           368  
                                         aten::addcdiv_         2.09%      12.901ms         3.53%      21.802ms      15.662us       4.367ms         4.75%       4.367ms       3.137us          1392  
