-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                               Optimizer.step#Adam.step         8.85%      86.828ms        29.41%     288.441ms      36.055ms       0.000us         0.00%      69.096ms       8.637ms             8  
                                               aten::mm         8.54%      83.719ms        12.86%     126.098ms      59.035us      29.462ms        20.33%      29.462ms      13.793us          2136  
                                             aten::add_         5.21%      51.113ms        10.19%      99.972ms      16.062us      28.155ms        19.43%      28.155ms       4.524us          6224  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      24.560ms        16.95%      24.560ms       5.125us          4792  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      23.223ms        16.03%      23.223ms       6.189us          3752  
                                             aten::mul_         2.69%      26.398ms         4.58%      44.942ms      15.021us      17.505ms        12.08%      17.505ms       5.851us          2992  
                                           aten::linear         0.43%       4.233ms         8.54%      83.722ms     107.889us       0.000us         0.00%      14.583ms      18.793us           776  
                                         aten::addcdiv_         1.23%      12.082ms         2.15%      21.121ms      14.118us      13.312ms         9.19%      13.312ms       8.898us          1496  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      13.312ms         9.19%      13.312ms       8.898us          1496  
       autograd::engine::evaluate_function: MmBackward0         0.78%       7.677ms         9.13%      89.503ms     153.259us       0.000us         0.00%      12.678ms      21.709us           584  
                                            MmBackward0         0.75%       7.383ms         8.34%      81.826ms     140.113us       0.000us         0.00%      12.678ms      21.709us           584  
autograd::engine::evaluate_function: torch::autograd...         1.08%      10.593ms         5.39%      52.857ms      35.332us       0.000us         0.00%      11.813ms       7.896us          1496  
                        torch::autograd::AccumulateGrad         0.94%       9.244ms         4.31%      42.264ms      28.251us       0.000us         0.00%      11.813ms       7.896us          1496  
                                           aten::matmul         0.92%       9.051ms         9.75%      95.681ms     109.726us       0.000us         0.00%      11.486ms      13.172us           872  
    autograd::engine::evaluate_function: AddmmBackward0         0.44%       4.303ms         4.14%      40.638ms     211.656us       0.000us         0.00%       9.897ms      51.547us           192  
                                         aten::addcmul_         1.20%      11.725ms         2.06%      20.192ms      13.497us       9.473ms         6.54%       9.473ms       6.332us          1496  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       9.473ms         6.54%       9.473ms       6.332us          1496  
                         volta_sgemm_32x32_sliced1x4_tn         0.00%       0.000us         0.00%       0.000us       0.000us       8.080ms         5.58%       8.080ms      12.825us           630  
                                         AddmmBackward0         0.29%       2.807ms         2.88%      28.233ms     147.047us       0.000us         0.00%       8.080ms      42.083us           192  
