-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
autograd::engine::evaluate_function: ConvolutionBack...         1.16%       8.680ms        22.16%     166.206ms     256.491us       0.000us         0.00%     123.311ms     190.295us           648  
                                   ConvolutionBackward0         0.46%       3.487ms        20.99%     157.387ms     242.881us       0.000us         0.00%     123.271ms     190.233us           648  
                             aten::convolution_backward        12.20%      91.466ms        20.52%     153.900ms     237.500us     119.341ms        32.44%     123.271ms     190.233us           648  
                                           aten::conv2d         0.27%       2.046ms        16.93%     126.979ms     195.955us       0.000us         0.00%     110.849ms     171.063us           648  
                                      aten::convolution         0.78%       5.879ms        16.66%     124.933ms     192.798us       0.000us         0.00%     110.849ms     171.063us           648  
                                     aten::_convolution         0.91%       6.845ms        15.88%     119.054ms     183.725us       0.000us         0.00%     110.849ms     171.063us           648  
                                aten::cudnn_convolution         9.47%      71.051ms        13.14%      98.521ms     152.039us     108.587ms        29.52%     108.587ms     167.573us           648  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      70.435ms        19.15%      70.435ms       7.703us          9144  
                                Optimizer.step#SGD.step         6.44%      48.306ms        21.30%     159.708ms      19.963ms       0.000us         0.00%      66.247ms       8.281ms             8  
                                             aten::add_         6.36%      47.659ms        10.98%      82.319ms      13.192us      42.499ms        11.55%      42.499ms       6.811us          6240  
                                   volta_sgemm_64x64_nn         0.00%       0.000us         0.00%       0.000us       0.000us      37.067ms        10.08%      37.067ms      48.264us           768  
                                              aten::add         4.25%      31.867ms         6.57%      49.261ms      14.661us      29.814ms         8.10%      29.814ms       8.873us          3360  
volta_scudnn_128x32_sliced1x4_ldg4_relu_exp_interior...         0.00%       0.000us         0.00%       0.000us       0.000us      21.079ms         5.73%      21.079ms      64.265us           328  
void cudnn::cnn::wgrad_alg1_engine<float, float, 128...         0.00%       0.000us         0.00%       0.000us       0.000us      20.326ms         5.52%      20.326ms      32.161us           632  
void cudnn::detail::dgrad_engine<float, 128, 6, 7, 3...         0.00%       0.000us         0.00%       0.000us       0.000us      19.229ms         5.23%      19.229ms      32.481us           592  
                                       aten::batch_norm         0.15%       1.151ms         5.17%      38.805ms      85.099us       0.000us         0.00%      17.474ms      38.320us           456  
                           aten::_batch_norm_impl_index         0.28%       2.071ms         5.02%      37.654ms      82.575us       0.000us         0.00%      17.474ms      38.320us           456  
                                aten::native_batch_norm         1.88%      14.117ms         4.43%      33.257ms      72.932us      17.474ms         4.75%      17.474ms      38.320us           456  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      17.023ms         4.63%      17.023ms       4.069us          4184  
