-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                               Optimizer.step#Adam.step         9.45%      99.909ms        32.01%     338.269ms      42.284ms       0.000us         0.00%     152.241ms      19.030ms             8  
    autograd::engine::evaluate_function: AddmmBackward0         1.14%      12.060ms        11.97%     126.528ms     213.730us       0.000us         0.00%     120.244ms     203.115us           592  
                                         AddmmBackward0         0.81%       8.531ms         8.56%      90.410ms     152.720us       0.000us         0.00%     111.309ms     188.022us           592  
                                               aten::mm         4.11%      43.464ms         6.58%      69.517ms      58.714us     111.309ms        24.81%     111.309ms      94.011us          1184  
                                           aten::linear         0.50%       5.287ms         6.70%      70.834ms     119.652us       0.000us         0.00%      67.985ms     114.840us           592  
                                            aten::addmm         3.35%      35.422ms         5.24%      55.405ms      93.590us      67.985ms        15.16%      67.985ms     114.840us           592  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      65.424ms        14.58%      65.424ms      11.406us          5736  
                                  volta_sgemm_128x64_nn         0.00%       0.000us         0.00%       0.000us       0.000us      58.357ms        13.01%      58.357ms      99.926us           584  
                                  volta_sgemm_128x64_tn         0.00%       0.000us         0.00%       0.000us       0.000us      55.733ms        12.42%      55.733ms      96.759us           576  
                                             aten::add_         4.53%      47.857ms         8.99%      94.960ms      14.987us      50.922ms        11.35%      50.922ms       8.037us          6336  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      43.801ms         9.76%      43.801ms       8.221us          5328  
                                             aten::mul_         2.42%      25.572ms         4.16%      43.992ms      13.886us      29.228ms         6.52%      29.228ms       9.226us          3168  
                                              aten::add         3.65%      38.586ms         5.69%      60.141ms      20.318us      28.008ms         6.24%      28.008ms       9.462us          2960  
                                 volta_sgemm_128x128_nt         0.00%       0.000us         0.00%       0.000us       0.000us      27.990ms         6.24%      27.990ms     145.781us           192  
                                         aten::addcdiv_         1.33%      14.006ms         2.23%      23.617ms      14.910us      27.298ms         6.09%      27.298ms      17.234us          1584  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      27.298ms         6.09%      27.298ms      17.234us          1584  
                                  volta_sgemm_128x64_nt         0.00%       0.000us         0.00%       0.000us       0.000us      24.872ms         5.54%      24.872ms      63.449us           392  
autograd::engine::evaluate_function: torch::autograd...         1.04%      10.996ms         5.19%      54.815ms      34.605us       0.000us         0.00%      20.690ms      13.062us          1584  
                        torch::autograd::AccumulateGrad         0.96%      10.110ms         4.15%      43.819ms      27.664us       0.000us         0.00%      20.690ms      13.062us          1584  
