-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
    autograd::engine::evaluate_function: AddmmBackward0         0.35%      11.063ms         3.72%     119.065ms     303.737us       0.000us         0.00%        1.277s       3.259ms           392  
                                         AddmmBackward0         0.23%       7.397ms         2.50%      79.983ms     204.038us       0.000us         0.00%        1.216s       3.103ms           392  
                                               aten::mm         1.27%      40.651ms         1.92%      61.462ms      78.395us        1.216s        36.97%        1.216s       1.551ms           784  
                                           aten::linear         0.11%       3.471ms         6.61%     211.634ms     539.883us       0.000us         0.00%     721.808ms       1.841ms           392  
                                            aten::addmm         0.65%      20.712ms         6.29%     201.390ms     513.750us     721.808ms        21.94%     721.808ms       1.841ms           392  
                                 volta_sgemm_128x128_tn         0.00%       0.000us         0.00%       0.000us       0.000us     665.103ms        20.22%     665.103ms       1.732ms           384  
                                  volta_sgemm_128x64_nn         0.00%       0.000us         0.00%       0.000us       0.000us     538.012ms        16.35%     538.012ms       1.818ms           296  
                                  volta_sgemm_128x64_nt         0.00%       0.000us         0.00%       0.000us       0.000us     376.923ms        11.46%     376.923ms       1.885ms           200  
                                              aten::bmm         0.66%      21.232ms         1.89%      60.591ms     105.193us     336.855ms        10.24%     336.855ms     584.818us           576  
                                   volta_sgemm_64x64_nt         0.00%       0.000us         0.00%       0.000us       0.000us     321.239ms         9.77%     321.239ms     836.560us           384  
      autograd::engine::evaluate_function: BmmBackward0         0.10%       3.360ms         0.98%      31.261ms     162.818us       0.000us         0.00%     219.110ms       1.141ms           192  
                                           BmmBackward0         0.09%       2.757ms         0.87%      27.901ms     145.318us       0.000us         0.00%     219.110ms       1.141ms           192  
autograd::engine::evaluate_function: SelectBackward0...         0.17%       5.470ms         1.39%      44.626ms     150.764us       0.000us         0.00%     214.295ms     723.970us           296  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     213.155ms         6.48%     213.155ms      36.499us          5840  
                                              aten::add         0.86%      27.466ms        21.67%     694.021ms     315.464us     202.027ms         6.14%     202.027ms      91.830us          2200  
void at::native::elementwise_kernel<128, 2, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     185.760ms         5.65%     185.760ms     172.000us          1080  
                                           aten::matmul         0.08%       2.601ms         3.65%     117.040ms     609.583us       0.000us         0.00%     164.533ms     856.943us           192  
                                            aten::copy_         0.37%      11.816ms         2.92%      93.412ms     105.194us     157.262ms         4.78%     157.262ms     177.097us           888  
                                   volta_sgemm_64x64_tn         0.00%       0.000us         0.00%       0.000us       0.000us     144.432ms         4.39%     144.432ms     752.250us           192  
