-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
autograd::engine::evaluate_function: ConvolutionBack...         1.47%      16.082ms        28.17%     307.484ms     274.539us       0.000us         0.00%     196.492ms     175.439us          1120  
                                   ConvolutionBackward0         0.57%       6.272ms        26.25%     286.577ms     255.872us       0.000us         0.00%     195.672ms     174.707us          1120  
                             aten::convolution_backward        15.15%     165.424ms        25.68%     280.305ms     250.272us     193.135ms        55.40%     195.672ms     174.707us          1120  
                                           aten::conv2d         0.31%       3.433ms        15.64%     170.749ms     152.454us       0.000us         0.00%      77.946ms      69.595us          1120  
                                      aten::convolution         0.90%       9.866ms        15.33%     167.316ms     149.389us       0.000us         0.00%      77.946ms      69.595us          1120  
                                     aten::_convolution         0.79%       8.648ms        14.42%     157.450ms     140.580us       0.000us         0.00%      77.946ms      69.595us          1120  
                                aten::cudnn_convolution         9.46%     103.267ms        12.79%     139.576ms     124.621us      76.704ms        22.00%      76.704ms      68.486us          1120  
void wgrad_alg0_engine<float, 128, 5, 5, 3, 3, 3, fa...         0.00%       0.000us         0.00%       0.000us       0.000us      45.868ms        13.16%      45.868ms      19.977us          2296  
void implicit_convolve_sgemm<float, float, 1024, 5, ...         0.00%       0.000us         0.00%       0.000us       0.000us      33.907ms         9.73%      33.907ms      18.269us          1856  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      32.595ms         9.35%      32.595ms       2.405us         13552  
                                Optimizer.step#SGD.step         6.72%      73.343ms        22.49%     245.546ms      30.693ms       0.000us         0.00%      30.354ms       3.794ms             8  
void cudnn::ops::genericTranspose_kernel<float, floa...         0.00%       0.000us         0.00%       0.000us       0.000us      29.071ms         8.34%      29.071ms      62.653us           464  
                                             aten::add_         7.29%      79.586ms        12.99%     141.796ms      13.945us      23.153ms         6.64%      23.153ms       2.277us         10168  
void cudnn::detail::dgrad2d_alg1_1<float, 0, 5, 6, 4...         0.00%       0.000us         0.00%       0.000us       0.000us      21.438ms         6.15%      21.438ms      59.550us           360  
void cudnn::detail::dgrad_engine<float, 128, 6, 7, 3...         0.00%       0.000us         0.00%       0.000us       0.000us      18.586ms         5.33%      18.586ms      10.326us          1800  
void wgrad_alg0_engine<float, 128, 6, 8, 3, 3, 5, fa...         0.00%       0.000us         0.00%       0.000us       0.000us      17.789ms         5.10%      17.789ms      65.401us           272  
            volta_scudnn_128x64_stridedB_interior_nn_v1         0.00%       0.000us         0.00%       0.000us       0.000us      15.135ms         4.34%      15.135ms      37.837us           400  
