-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                               Optimizer.step#Adam.step         3.97%      15.917ms        29.43%     118.120ms      14.765ms       0.000us         0.00%     158.198ms      19.775ms             8  
autograd::engine::evaluate_function: ConvolutionBack...         0.34%       1.359ms        11.64%      46.697ms     449.010us       0.000us         0.00%     110.187ms       1.059ms           104  
                                   ConvolutionBackward0         0.16%     643.000us        11.30%      45.338ms     435.942us       0.000us         0.00%     110.187ms       1.059ms           104  
                             aten::convolution_backward         4.35%      17.457ms        11.14%      44.695ms     429.760us     106.259ms        26.00%     110.187ms       1.059ms           104  
volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148...         0.00%       0.000us         0.00%       0.000us       0.000us     100.476ms        24.58%     100.476ms     523.312us           192  
                                             aten::add_         2.19%       8.792ms        11.80%      47.355ms      41.981us      69.238ms        16.94%      69.238ms      61.381us          1128  
                                           aten::conv2d         0.08%     321.000us         6.44%      25.863ms     248.683us       0.000us         0.00%      60.366ms     580.442us           104  
                                      aten::convolution         0.22%     893.000us         6.36%      25.542ms     245.596us       0.000us         0.00%      60.366ms     580.442us           104  
                                     aten::_convolution         0.26%       1.057ms         6.14%      24.649ms     237.010us       0.000us         0.00%      60.366ms     580.442us           104  
                                aten::cudnn_convolution         2.16%       8.672ms         5.32%      21.333ms     205.125us      54.109ms        13.24%      54.109ms     520.279us           104  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      48.395ms        11.84%      48.395ms      61.728us           784  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      47.052ms        11.51%      47.052ms      91.898us           512  
                                             aten::mul_         1.35%       5.410ms         6.40%      25.689ms      50.174us      32.355ms         7.92%      32.355ms      63.193us           512  
                                         aten::addcdiv_         0.54%       2.168ms         4.25%      17.064ms      66.656us      30.889ms         7.56%      30.889ms     120.660us           256  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      30.889ms         7.56%      30.889ms     120.660us           256  
                                   volta_sgemm_64x64_nt         0.00%       0.000us         0.00%       0.000us       0.000us      26.246ms         6.42%      26.246ms     273.396us            96  
autograd::engine::evaluate_function: torch::autograd...         0.34%       1.345ms         5.24%      21.018ms      82.102us       0.000us         0.00%      23.561ms      92.035us           256  
                        torch::autograd::AccumulateGrad         0.31%       1.232ms         4.90%      19.673ms      76.848us       0.000us         0.00%      23.561ms      92.035us           256  
                                         aten::addcmul_         0.52%       2.070ms         5.07%      20.349ms      79.488us      23.388ms         5.72%      23.388ms      91.359us           256  
