-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
    autograd::engine::evaluate_function: AddmmBackward0         0.39%       6.147ms         4.24%      66.313ms     218.135us       0.000us         0.00%     633.285ms       2.083ms           304  
                                         AddmmBackward0         0.27%       4.241ms         2.78%      43.421ms     142.832us       0.000us         0.00%     612.338ms       2.014ms           304  
                                               aten::mm         1.37%      21.469ms         2.06%      32.151ms      52.880us     612.338ms        41.17%     612.338ms       1.007ms           608  
                                           aten::linear         0.21%       3.230ms         2.44%      38.161ms     125.530us       0.000us         0.00%     327.141ms       1.076ms           304  
                                            aten::addmm         1.26%      19.632ms         1.82%      28.367ms      93.312us     327.141ms        21.99%     327.141ms       1.076ms           304  
                                 volta_sgemm_128x128_tn         0.00%       0.000us         0.00%       0.000us       0.000us     310.714ms        20.89%     310.714ms       1.022ms           304  
                                 volta_sgemm_128x128_nn         0.00%       0.000us         0.00%       0.000us       0.000us     178.552ms        12.00%     178.552ms       3.188ms            56  
                                 volta_sgemm_128x128_nt         0.00%       0.000us         0.00%       0.000us       0.000us     161.552ms        10.86%     161.552ms       2.885ms            56  
                                  volta_sgemm_128x64_nn         0.00%       0.000us         0.00%       0.000us       0.000us     144.337ms         9.70%     144.337ms     582.004us           248  
                                  volta_sgemm_128x64_nt         0.00%       0.000us         0.00%       0.000us       0.000us     127.893ms         8.60%     127.893ms     515.698us           248  
                                              aten::bmm         0.61%       9.466ms         0.81%      12.651ms      43.927us      94.261ms         6.34%      94.261ms     327.295us           288  
                               Optimizer.step#Adam.step         4.18%      65.272ms        13.99%     218.548ms      27.319ms       0.000us         0.00%      77.590ms       9.699ms             8  
                                      aten::masked_fill         0.06%     870.000us         0.47%       7.347ms      76.531us       0.000us         0.00%      69.390ms     722.812us            96  
      autograd::engine::evaluate_function: BmmBackward0         0.07%       1.156ms         0.66%      10.371ms     108.031us       0.000us         0.00%      63.220ms     658.542us            96  
                                           BmmBackward0         0.06%     951.000us         0.59%       9.215ms      95.990us       0.000us         0.00%      63.220ms     658.542us            96  
                                            aten::clone         0.20%       3.178ms         1.33%      20.831ms      43.398us       0.000us         0.00%      54.809ms     114.185us           480  
                                            aten::copy_         0.50%       7.825ms         0.89%      13.856ms      10.497us      54.809ms         3.68%      54.809ms      41.522us          1320  
autograd::engine::evaluate_function: SoftmaxBackward...         0.02%     307.000us         0.16%       2.504ms      52.167us       0.000us         0.00%      50.870ms       1.060ms            48  
                                       SoftmaxBackward0         0.01%     232.000us         0.14%       2.197ms      45.771us       0.000us         0.00%      50.870ms       1.060ms            48  
