-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                           aten::conv2d         0.03%     168.000us        16.95%      90.035ms       2.251ms       0.000us         0.00%     334.072ms       8.352ms            40  
                                      aten::convolution         0.08%     446.000us        16.92%      89.867ms       2.247ms       0.000us         0.00%     334.072ms       8.352ms            40  
                                     aten::_convolution         0.11%     563.000us        16.84%      89.421ms       2.236ms       0.000us         0.00%     334.072ms       8.352ms            40  
                                aten::cudnn_convolution         7.05%      37.443ms        15.95%      84.696ms       2.117ms     319.661ms        42.51%     319.661ms       7.992ms            40  
                                  volta_gcgemm_32x32_tn         0.00%       0.000us         0.00%       0.000us       0.000us     208.896ms        27.78%     208.896ms      90.353us          2312  
autograd::engine::evaluate_function: ConvolutionBack...         0.09%     498.000us        12.41%      65.912ms       1.648ms       0.000us         0.00%     198.047ms       4.951ms            40  
                                   ConvolutionBackward0         0.05%     266.000us        12.32%      65.414ms       1.635ms       0.000us         0.00%     198.047ms       4.951ms            40  
                             aten::convolution_backward         1.28%       6.799ms        12.27%      65.148ms       1.629ms     190.812ms        25.38%     198.047ms       4.951ms            40  
                               Optimizer.step#Adam.step         1.39%       7.367ms        16.81%      89.252ms      11.156ms       0.000us         0.00%      70.056ms       8.757ms             8  
                                   volta_sgemm_64x64_nt         0.00%       0.000us         0.00%       0.000us       0.000us      67.704ms         9.00%      67.704ms       1.411ms            48  
                                  volta_gcgemm_64x32_tn         0.00%       0.000us         0.00%       0.000us       0.000us      66.560ms         8.85%      66.560ms      57.778us          1152  
                                             aten::add_         0.84%       4.445ms         9.02%      47.910ms      86.793us      42.205ms         5.61%      42.205ms      76.458us           552  
autograd::engine::evaluate_function: MaxPool2DWithIn...         0.05%     274.000us         3.65%      19.400ms     808.333us       0.000us         0.00%      32.301ms       1.346ms            24  
                          MaxPool2DWithIndicesBackward0         0.02%     112.000us         3.60%      19.126ms     796.917us       0.000us         0.00%      32.301ms       1.346ms            24  
                 aten::max_pool2d_with_indices_backward         0.08%     441.000us         3.58%      19.014ms     792.250us      27.045ms         3.60%      32.301ms       1.346ms            24  
    autograd::engine::evaluate_function: AddmmBackward0         0.09%     489.000us         1.86%       9.891ms     412.125us       0.000us         0.00%      31.277ms       1.303ms            24  
                                         AddmmBackward0         0.06%     310.000us         1.60%       8.498ms     354.083us       0.000us         0.00%      30.986ms       1.291ms            24  
                                               aten::mm         0.32%       1.687ms         1.45%       7.721ms     160.854us      30.986ms         4.12%      30.986ms     645.542us            48  
turing_scudnn_128x64_stridedB_splitK_xregs_large_nn_...         0.00%       0.000us         0.00%       0.000us       0.000us      30.048ms         4.00%      30.048ms       3.756ms             8  
