-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
autograd::engine::evaluate_function: ConvolutionBack...         0.61%      10.608ms        12.75%     222.605ms     339.337us       0.000us         0.00%     746.803ms       1.138ms           656  
                                   ConvolutionBackward0         0.24%       4.188ms        11.66%     203.492ms     310.201us       0.000us         0.00%     693.749ms       1.058ms           656  
                             aten::convolution_backward         8.51%     148.485ms        11.42%     199.304ms     303.817us     684.178ms        44.08%     693.749ms       1.058ms           656  
volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148...         0.00%       0.000us         0.00%       0.000us       0.000us     333.827ms        21.51%     333.827ms     820.214us           407  
                                      aten::convolution         0.35%       6.129ms         7.57%     132.055ms     201.303us       0.000us         0.00%     305.901ms     466.312us           656  
                                     aten::_convolution         0.32%       5.554ms         7.21%     125.926ms     191.960us       0.000us         0.00%     305.901ms     466.312us           656  
                                           aten::conv2d         0.14%       2.374ms         7.60%     132.704ms     204.790us       0.000us         0.00%     302.205ms     466.366us           648  
                                aten::cudnn_convolution         5.61%      97.951ms         6.52%     113.728ms     175.506us     288.928ms        18.62%     288.928ms     445.877us           648  
void wgrad_alg0_engine<float, 128, 6, 8, 3, 3, 5, fa...         0.00%       0.000us         0.00%       0.000us       0.000us     137.303ms         8.85%     137.303ms     522.065us           263  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     116.706ms         7.52%     116.706ms      37.696us          3096  
                                              aten::add         1.52%      26.560ms         2.25%      39.319ms      20.914us     109.230ms         7.04%     109.230ms      58.101us          1880  
autograd::engine::evaluate_function: torch::autograd...         0.05%     885.000us         0.32%       5.569ms      87.016us       0.000us         0.00%      99.464ms       1.554ms            64  
torch::autograd::CppNode<vision::ops::(anonymous nam...         0.02%     414.000us         0.23%       4.016ms      62.750us       0.000us         0.00%      93.458ms       1.460ms            64  
                       torchvision::_roi_align_backward         0.09%       1.507ms         0.21%       3.602ms      56.281us      89.652ms         5.78%      93.458ms       1.460ms            64  
void vision::ops::(anonymous namespace)::roi_align_b...         0.00%       0.000us         0.00%       0.000us       0.000us      89.652ms         5.78%      89.652ms       1.546ms            58  
                                              aten::mul         1.90%      33.079ms         2.87%      50.138ms      19.049us      84.894ms         5.47%      84.894ms      32.255us          2632  
void at::native::elementwise_kernel<128, 2, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us      82.195ms         5.30%      82.195ms      91.735us           896  
                                   volta_sgemm_64x64_nt         0.00%       0.000us         0.00%       0.000us       0.000us      82.153ms         5.29%      82.153ms     348.106us           236  
