-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
autograd::engine::evaluate_function: ConvolutionBack...         1.24%      10.692ms        27.21%     234.671ms     362.147us       0.000us         0.00%     361.529ms     557.915us           648  
                                   ConvolutionBackward0         0.47%       4.036ms        25.95%     223.816ms     345.395us       0.000us         0.00%     361.369ms     557.668us           648  
                             aten::convolution_backward        14.67%     126.484ms        25.48%     219.780ms     339.167us     355.887ms        55.81%     361.369ms     557.668us           648  
void cudnn::ops::genericTranspose_kernel<float, floa...         0.00%       0.000us         0.00%       0.000us       0.000us     151.717ms        23.79%     151.717ms     118.529us          1280  
                                           aten::conv2d         0.24%       2.111ms        15.09%     130.114ms     200.793us       0.000us         0.00%     129.171ms     199.338us           648  
                                      aten::convolution         0.69%       5.959ms        14.84%     128.003ms     197.535us       0.000us         0.00%     129.171ms     199.338us           648  
                                     aten::_convolution         0.80%       6.940ms        14.15%     122.044ms     188.340us       0.000us         0.00%     129.171ms     199.338us           648  
                                aten::cudnn_convolution         8.55%      73.728ms        11.71%     100.975ms     155.826us     124.879ms        19.58%     124.879ms     192.715us           648  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      68.927ms        10.81%      68.927ms       7.700us          8952  
volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148...         0.00%       0.000us         0.00%       0.000us       0.000us      65.473ms        10.27%      65.473ms      95.164us           688  
                                Optimizer.step#SGD.step         5.61%      48.389ms        18.90%     162.976ms      20.372ms       0.000us         0.00%      60.923ms       7.615ms             8  
                                             aten::add_         5.55%      47.899ms         9.97%      85.969ms      13.777us      41.322ms         6.48%      41.322ms       6.622us          6240  
                                              aten::add         4.04%      34.801ms         6.14%      52.955ms      15.760us      31.897ms         5.00%      31.897ms       9.493us          3360  
void wgrad_alg0_engine<float, 128, 6, 8, 3, 3, 5, fa...         0.00%       0.000us         0.00%       0.000us       0.000us      27.822ms         4.36%      27.822ms     165.607us           168  
                                   volta_sgemm_64x64_nn         0.00%       0.000us         0.00%       0.000us       0.000us      26.569ms         4.17%      26.569ms      34.595us           768  
                                   volta_sgemm_64x64_nt         0.00%       0.000us         0.00%       0.000us       0.000us      24.203ms         3.80%      24.203ms      40.338us           600  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      22.725ms         3.56%      22.725ms       5.431us          4184  
void cudnn::winograd_nonfused::winogradWgradOutput4x...         0.00%       0.000us         0.00%       0.000us       0.000us      17.801ms         2.79%      17.801ms      29.668us           600  
