-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
autograd::engine::evaluate_function: ConvolutionBack...         0.64%       6.637ms         9.92%     102.977ms     242.870us       0.000us         0.00%     224.402ms     529.250us           424  
                                   ConvolutionBackward0         0.24%       2.447ms         9.02%      93.606ms     220.769us       0.000us         0.00%     209.498ms     494.099us           424  
                             aten::convolution_backward         6.32%      65.623ms         8.78%      91.159ms     214.998us     209.498ms        26.38%     209.498ms     494.099us           424  
      autograd::engine::evaluate_function: DivBackward0         1.00%      10.387ms         6.86%      71.174ms      83.932us       0.000us         0.00%     129.813ms     153.081us           848  
                                           DivBackward0         0.57%       5.956ms         4.44%      46.086ms      54.347us       0.000us         0.00%     115.081ms     135.709us           848  
                                           aten::conv2d         0.15%       1.554ms         7.33%      76.035ms     179.328us       0.000us         0.00%      98.156ms     231.500us           424  
                                      aten::convolution         0.39%       4.019ms         7.18%      74.481ms     175.663us       0.000us         0.00%      98.156ms     231.500us           424  
                                     aten::_convolution         0.47%       4.892ms         6.79%      70.462ms     166.184us       0.000us         0.00%      98.156ms     231.500us           424  
                                              aten::div         4.43%      45.962ms         6.65%      69.047ms      17.981us      89.016ms        11.21%      89.016ms      23.181us          3840  
void at::native::elementwise_kernel<128, 2, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us      84.030ms        10.58%      84.030ms      49.546us          1696  
                                              aten::mul         3.22%      33.421ms         4.90%      50.824ms      18.740us      80.055ms        10.08%      80.055ms      29.519us          2712  
                                aten::cudnn_convolution         4.48%      46.473ms         5.41%      56.093ms     132.295us      78.163ms         9.84%      78.163ms     184.347us           424  
                  aten::fused_moving_avg_obs_fake_quant         0.21%       2.138ms        22.30%     231.373ms     225.950us       0.000us         0.00%      75.891ms      74.112us          1024  
                  aten::_fused_moving_avg_obs_fq_helper         2.29%      23.792ms        22.09%     229.235ms     223.862us       6.520ms         0.82%      75.891ms      74.112us          1024  
void wgrad_alg0_engine<float, 128, 6, 8, 3, 3, 5, fa...         0.00%       0.000us         0.00%       0.000us       0.000us      48.473ms         6.10%      48.473ms     263.440us           184  
autograd::engine::evaluate_function: CudnnBatchNormB...         0.47%       4.912ms         2.98%      30.940ms      72.972us       0.000us         0.00%      48.060ms     113.349us           424  
                                CudnnBatchNormBackward0         0.18%       1.904ms         2.51%      26.028ms      61.387us       0.000us         0.00%      48.060ms     113.349us           424  
                        aten::cudnn_batch_norm_backward         1.26%      13.041ms         2.32%      24.124ms      56.896us      48.060ms         6.05%      48.060ms     113.349us           424  
