-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
autograd::engine::evaluate_function: ConvolutionBack...         0.13%      13.585ms         7.27%     766.920ms       1.350ms       0.000us         0.00%        5.242s       9.228ms           568  
                                   ConvolutionBackward0         0.05%       5.175ms         7.03%     741.916ms       1.306ms       0.000us         0.00%        4.995s       8.794ms           568  
                             aten::convolution_backward         2.31%     243.682ms         6.98%     736.741ms       1.297ms        4.931s        45.84%        4.995s       8.794ms           568  
                                      aten::convolution         0.05%       5.551ms         1.92%     202.814ms     309.168us       0.000us         0.00%        2.860s       4.360ms           656  
                                     aten::_convolution         0.05%       5.683ms         1.87%     197.263ms     300.706us       0.000us         0.00%        2.860s       4.360ms           656  
                                           aten::conv2d         0.02%       2.178ms         1.92%     202.362ms     312.287us       0.000us         0.00%        2.764s       4.266ms           648  
                                aten::cudnn_convolution         1.26%     132.610ms         1.74%     183.868ms     283.747us        2.653s        24.66%        2.653s       4.094ms           648  
volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148...         0.00%       0.000us         0.00%       0.000us       0.000us        2.062s        19.17%        2.062s       9.332ms           221  
                                   volta_sgemm_64x64_nt         0.00%       0.000us         0.00%       0.000us       0.000us     754.945ms         7.02%     754.945ms       2.838ms           266  
void wgrad_alg0_engine<float, 128, 6, 8, 3, 3, 5, fa...         0.00%       0.000us         0.00%       0.000us       0.000us     737.784ms         6.86%     737.784ms       3.564ms           207  
                                  volta_gcgemm_64x64_tn         0.00%       0.000us         0.00%       0.000us       0.000us     708.880ms         6.59%     708.880ms     102.558us          6912  
                                              aten::add         0.31%      32.849ms         1.01%     106.245ms      44.566us     666.245ms         6.19%     666.245ms     279.465us          2384  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     609.223ms         5.66%     609.223ms     145.887us          4176  
                                              aten::mul         0.33%      35.294ms         0.51%      53.737ms      19.029us     490.075ms         4.56%     490.075ms     173.539us          2824  
void at::native::elementwise_kernel<128, 2, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     483.307ms         4.49%     483.307ms     396.153us          1220  
              volta_scudnn_128x128_stridedB_small_nn_v1         0.00%       0.000us         0.00%       0.000us       0.000us     469.312ms         4.36%     469.312ms       1.923ms           244  
void at::native::elementwise_kernel<128, 2, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     456.256ms         4.24%     456.256ms     242.174us          1884  
                  volta_scudnn_128x128_relu_small_nn_v1         0.00%       0.000us         0.00%       0.000us       0.000us     398.938ms         3.71%     398.938ms       3.117ms           128  
