-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
      autograd::engine::evaluate_function: DivBackward0         0.51%      14.528ms         3.45%      98.845ms     118.804us       0.000us         0.00%     592.747ms     712.436us           832  
                                           DivBackward0         0.29%       8.254ms         2.20%      63.111ms      75.855us       0.000us         0.00%     540.760ms     649.952us           832  
autograd::engine::evaluate_function: ConvolutionBack...         0.28%       7.929ms         3.58%     102.667ms     246.796us       0.000us         0.00%     494.669ms       1.189ms           416  
                                   ConvolutionBackward0         0.10%       2.978ms         3.22%      92.341ms     221.974us       0.000us         0.00%     490.268ms       1.179ms           416  
                             aten::convolution_backward         2.18%      62.558ms         3.12%      89.363ms     214.815us     490.268ms        17.78%     490.268ms       1.179ms           416  
                                              aten::div         1.84%      52.686ms         7.56%     216.879ms      57.558us     399.023ms        14.47%     399.023ms     105.898us          3768  
void at::native::elementwise_kernel<128, 2, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     395.388ms        14.34%     395.388ms     237.613us          1664  
                                              aten::mul         1.56%      44.839ms         2.40%      68.711ms      23.726us     363.219ms        13.17%     363.219ms     125.421us          2896  
                  aten::fused_moving_avg_obs_fake_quant         0.09%       2.629ms        31.75%     910.309ms     734.120us       0.000us         0.00%     337.914ms     272.511us          1240  
                  aten::_fused_moving_avg_obs_fq_helper         1.02%      29.217ms        31.66%     907.680ms     732.000us       7.240ms         0.26%     337.914ms     272.511us          1240  
autograd::engine::evaluate_function: CudnnBatchNormB...         0.23%       6.527ms         1.46%      41.755ms     100.373us       0.000us         0.00%     282.412ms     678.875us           416  
                                CudnnBatchNormBackward0         0.09%       2.477ms         1.23%      35.228ms      84.683us       0.000us         0.00%     282.412ms     678.875us           416  
                        aten::cudnn_batch_norm_backward         0.59%      16.974ms         1.14%      32.751ms      78.728us     282.412ms        10.24%     282.412ms     678.875us           416  
aten::_fake_quantize_per_tensor_affine_cachemask_ten...         0.28%       8.015ms         0.90%      25.930ms      31.777us     220.428ms         7.99%     220.428ms     270.132us           816  
void at::native::(anonymous namespace)::unrolled_ele...         0.00%       0.000us         0.00%       0.000us       0.000us     220.428ms         7.99%     220.428ms     270.132us           816  
autograd::engine::evaluate_function: FusedMovingAvgO...         0.39%      11.193ms         1.71%      48.936ms      39.721us       0.000us         0.00%     215.654ms     175.044us          1232  
                     FusedMovingAvgObsFqHelperBackward0         0.12%       3.473ms         1.32%      37.743ms      30.636us       0.000us         0.00%     215.654ms     175.044us          1232  
aten::fake_quantize_per_tensor_affine_cachemask_back...         0.08%       2.329ms         1.20%      34.270ms      27.817us       0.000us         0.00%     215.654ms     175.044us          1232  
