-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
    autograd::engine::evaluate_function: AddmmBackward0         0.13%       8.333ms         1.39%      88.888ms     226.755us       0.000us         0.00%        2.472s       6.307ms           392  
                                         AddmmBackward0         0.09%       5.634ms         0.93%      59.135ms     150.855us       0.000us         0.00%        2.355s       6.006ms           392  
                                               aten::mm         0.45%      28.703ms         0.71%      45.030ms      57.436us        2.355s        36.54%        2.355s       3.003ms           784  
                                           aten::linear         0.05%       3.282ms         6.22%     396.768ms       1.012ms       0.000us         0.00%        1.423s       3.630ms           392  
                                            aten::addmm         0.33%      20.982ms         6.07%     387.038ms     987.342us        1.423s        22.08%        1.423s       3.630ms           392  
                                 volta_sgemm_128x128_tn         0.00%       0.000us         0.00%       0.000us       0.000us        1.311s        20.34%        1.311s       3.413ms           384  
                                  volta_sgemm_128x64_nn         0.00%       0.000us         0.00%       0.000us       0.000us        1.072s        16.63%        1.072s       3.621ms           296  
                                  volta_sgemm_128x64_nt         0.00%       0.000us         0.00%       0.000us       0.000us        1.062s        16.48%        1.062s       3.587ms           296  
                                              aten::bmm         0.27%      17.520ms         1.41%      90.186ms     156.573us     666.547ms        10.34%     666.547ms       1.157ms           576  
      autograd::engine::evaluate_function: BmmBackward0         0.04%       2.289ms         0.34%      21.711ms     113.078us       0.000us         0.00%     431.410ms       2.247ms           192  
                                           BmmBackward0         0.03%       1.974ms         0.30%      19.422ms     101.156us       0.000us         0.00%     431.410ms       2.247ms           192  
autograd::engine::evaluate_function: SelectBackward0...         0.05%       3.442ms         0.43%      27.471ms      92.807us       0.000us         0.00%     426.758ms       1.442ms           296  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     407.253ms         6.32%     407.253ms      69.735us          5840  
                                              aten::add         0.42%      26.644ms        23.75%        1.514s     688.288us     397.181ms         6.16%     397.181ms     180.537us          2200  
void at::native::elementwise_kernel<128, 2, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     369.090ms         5.73%     369.090ms     341.750us          1080  
                                           aten::matmul         0.04%       2.487ms         3.51%     223.788ms       1.166ms       0.000us         0.00%     328.061ms       1.709ms           192  
                                            aten::copy_         0.14%       9.122ms         2.71%     172.650ms     194.426us     312.411ms         4.85%     312.411ms     351.814us           888  
                                   volta_sgemm_64x64_tn         0.00%       0.000us         0.00%       0.000us       0.000us     287.500ms         4.46%     287.500ms       1.497ms           192  
                                              aten::mul         0.09%       5.473ms         1.17%      74.466ms     258.562us     282.931ms         4.39%     282.931ms     982.399us           288  
