-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                      aten::convolution         0.90%       6.498ms        14.37%     104.282ms     130.352us       0.000us         0.00%     234.141ms     292.676us           800  
                                     aten::_convolution         0.67%       4.875ms        13.47%      97.784ms     122.230us       0.000us         0.00%     234.141ms     292.676us           800  
                                           aten::conv2d         0.26%       1.916ms        12.08%      87.678ms     146.130us       0.000us         0.00%     227.795ms     379.658us           600  
                                aten::cudnn_convolution         7.95%      57.734ms        10.61%      76.985ms     128.308us     227.795ms        54.44%     227.795ms     379.658us           600  
void implicit_convolve_sgemm<float, float, 1024, 5, ...         0.00%       0.000us         0.00%       0.000us       0.000us     224.252ms        53.60%     224.252ms     175.197us          1280  
autograd::engine::evaluate_function: ConvolutionBack...         1.29%       9.392ms        22.62%     164.163ms     205.204us       0.000us         0.00%     109.234ms     136.542us           800  
                                   ConvolutionBackward0         0.70%       5.093ms        21.32%     154.771ms     193.464us       0.000us         0.00%     109.234ms     136.542us           800  
                             aten::convolution_backward        14.53%     105.465ms        20.62%     149.678ms     187.097us     109.234ms        26.11%     109.234ms     136.542us           800  
void precomputed_convolve_sgemm<float, 1024, 5, 5, 4...         0.00%       0.000us         0.00%       0.000us       0.000us      54.501ms        13.03%      54.501ms     170.316us           320  
                               Optimizer.step#Adam.step         8.00%      58.030ms        26.21%     190.195ms       2.377ms       0.000us         0.00%      44.536ms     556.700us            80  
                                             aten::add_         6.46%      46.914ms        11.97%      86.866ms      16.577us      23.869ms         5.70%      23.869ms       4.555us          5240  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      18.349ms         4.39%      18.349ms       6.461us          2840  
                   volta_scudnn_128x64_relu_small_nn_v1         0.00%       0.000us         0.00%       0.000us       0.000us      18.181ms         4.35%      18.181ms     113.631us           160  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      15.086ms         3.61%      15.086ms       5.029us          3000  
autograd::engine::evaluate_function: torch::autograd...         1.47%      10.648ms         7.76%      56.343ms      30.621us       0.000us         0.00%      12.138ms       6.597us          1840  
                        torch::autograd::AccumulateGrad         1.31%       9.495ms         6.30%      45.695ms      24.834us       0.000us         0.00%      12.138ms       6.597us          1840  
void cudnn::cnn::wgrad_alg1_engine<float, float, 128...         0.00%       0.000us         0.00%       0.000us       0.000us      11.487ms         2.75%      11.487ms      23.931us           480  
void cudnn::detail::dgrad_engine<float, 512, 6, 5, 3...         0.00%       0.000us         0.00%       0.000us       0.000us      11.366ms         2.72%      11.366ms      47.358us           240  
