-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                               Optimizer.step#Adam.step         8.57%      83.213ms        28.73%     279.119ms      34.890ms       0.000us         0.00%      69.215ms       8.652ms             8  
                                               aten::mm         8.56%      83.112ms        13.05%     126.779ms      59.353us      42.380ms        25.58%      42.380ms      19.841us          2136  
                                             aten::add_         5.21%      50.576ms        10.05%      97.610ms      15.683us      28.450ms        17.17%      28.450ms       4.571us          6224  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      24.605ms        14.85%      24.605ms       5.135us          4792  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      23.624ms        14.26%      23.624ms       6.296us          3752  
                                           aten::linear         0.46%       4.440ms         9.17%      89.115ms     114.839us       0.000us         0.00%      22.027ms      28.385us           776  
                                             aten::mul_         2.29%      22.204ms         4.14%      40.225ms      13.444us      17.518ms        10.57%      17.518ms       5.855us          2992  
       autograd::engine::evaluate_function: MmBackward0         0.79%       7.698ms         9.40%      91.337ms     156.399us       0.000us         0.00%      17.393ms      29.783us           584  
                                            MmBackward0         0.80%       7.756ms         8.61%      83.639ms     143.217us       0.000us         0.00%      17.393ms      29.783us           584  
                                           aten::matmul         0.95%       9.197ms         9.98%      96.938ms     111.167us       0.000us         0.00%      16.549ms      18.978us           872  
    autograd::engine::evaluate_function: AddmmBackward0         0.43%       4.198ms         3.95%      38.408ms     200.042us       0.000us         0.00%      13.870ms      72.240us           192  
                                  volta_sgemm_128x64_tn         0.00%       0.000us         0.00%       0.000us       0.000us      13.837ms         8.35%      13.837ms      26.108us           530  
                                         aten::addcdiv_         1.34%      13.058ms         2.40%      23.309ms      15.581us      13.388ms         8.08%      13.388ms       8.949us          1496  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us      13.388ms         8.08%      13.388ms       8.949us          1496  
                                         AddmmBackward0         0.29%       2.784ms         2.71%      26.323ms     137.099us       0.000us         0.00%      12.159ms      63.328us           192  
autograd::engine::evaluate_function: torch::autograd...         1.03%      10.023ms         5.43%      52.794ms      35.290us       0.000us         0.00%      11.945ms       7.985us          1496  
                        torch::autograd::AccumulateGrad         0.95%       9.225ms         4.40%      42.771ms      28.590us       0.000us         0.00%      11.945ms       7.985us          1496  
                         volta_sgemm_64x32_sliced1x4_nn         0.00%       0.000us         0.00%       0.000us       0.000us       9.698ms         5.85%       9.698ms      23.425us           414  
                                         aten::addcmul_         1.19%      11.513ms         2.05%      19.869ms      13.281us       9.487ms         5.73%       9.487ms       6.342us          1496  
