-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                            aten::copy_         4.20%      61.487ms         8.41%     123.183ms      13.206us     433.079ms        29.09%     433.079ms      46.428us          9328  
    autograd::engine::evaluate_function: SliceBackward0         0.90%      13.208ms         8.12%     118.863ms      58.960us       0.000us         0.00%     362.857ms     179.989us          2016  
                                         SliceBackward0         0.28%       4.140ms         6.87%     100.522ms      49.862us       0.000us         0.00%     305.036ms     151.308us          2016  
                                   aten::slice_backward         0.74%      10.873ms         6.58%      96.382ms      47.809us       0.000us         0.00%     305.036ms     151.308us          2016  
    autograd::engine::evaluate_function: AddmmBackward0         0.83%      12.155ms         9.43%     138.042ms     233.179us       0.000us         0.00%     281.750ms     475.929us           592  
                                         AddmmBackward0         0.58%       8.491ms         6.37%      93.332ms     157.655us       0.000us         0.00%     269.723ms     455.613us           592  
                                               aten::mm         3.25%      47.613ms         4.88%      71.509ms      60.396us     269.723ms        18.12%     269.723ms     227.807us          1184  
                         Memcpy DtoD (Device -> Device)         0.00%       0.000us         0.00%       0.000us       0.000us     228.763ms        15.37%     228.763ms      88.257us          2592  
void at::native::elementwise_kernel<128, 2, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     200.690ms        13.48%     200.690ms      37.895us          5296  
                                           aten::linear         0.40%       5.908ms         5.38%      78.767ms     133.052us       0.000us         0.00%     153.020ms     258.480us           592  
                                            aten::addmm         2.72%      39.880ms         4.18%      61.218ms     103.409us     153.020ms        10.28%     153.020ms     258.480us           592  
                               Optimizer.step#Adam.step         6.22%      91.047ms        32.36%     473.807ms      59.226ms       0.000us         0.00%     144.821ms      18.103ms             8  
                                            aten::fill_         1.58%      23.114ms         3.40%      49.753ms      13.432us     143.605ms         9.65%     143.605ms      38.770us          3704  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     143.596ms         9.64%     143.596ms      38.852us          3696  
                                            aten::zero_         0.67%       9.855ms         3.39%      49.639ms      16.415us       0.000us         0.00%     129.777ms      42.916us          3024  
                                            aten::zeros         0.51%       7.444ms         3.93%      57.510ms      25.583us       0.000us         0.00%     118.413ms      52.675us          2248  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     118.049ms         7.93%     118.049ms      28.653us          4120  
autograd::engine::evaluate_function: torch::autograd...         0.53%       7.833ms         6.03%      88.286ms     114.956us       0.000us         0.00%     107.069ms     139.413us           768  
                            torch::autograd::CopySlices         0.68%       9.995ms         5.49%      80.453ms     104.757us       0.000us         0.00%     107.069ms     139.413us           768  
