-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
autograd::engine::evaluate_function: ConvolutionBack...         0.59%       5.655ms         7.43%      71.670ms     172.284us       0.000us         0.00%      60.770ms     146.082us           416  
                                   ConvolutionBackward0         0.23%       2.195ms         6.67%      64.298ms     154.562us       0.000us         0.00%      60.434ms     145.274us           416  
                             aten::convolution_backward         4.54%      43.800ms         6.44%      62.103ms     149.286us      60.434ms        20.31%      60.434ms     145.274us           416  
                  aten::fused_moving_avg_obs_fake_quant         0.27%       2.593ms        20.95%     201.996ms     162.900us       0.000us         0.00%      51.562ms      41.582us          1240  
                  aten::_fused_moving_avg_obs_fq_helper         2.97%      28.646ms        20.68%     199.403ms     160.809us       9.203ms         3.09%      51.562ms      41.582us          1240  
      autograd::engine::evaluate_function: DivBackward0         1.06%      10.174ms         7.48%      72.157ms      86.727us       0.000us         0.00%      47.275ms      56.821us           832  
                                           DivBackward0         0.61%       5.906ms         4.80%      46.279ms      55.624us       0.000us         0.00%      37.350ms      44.892us           832  
                                              aten::div         4.85%      46.734ms         7.19%      69.297ms      18.391us      33.232ms        11.17%      33.232ms       8.820us          3768  
                                              aten::mul         3.54%      34.131ms         5.40%      52.119ms      17.997us      30.841ms        10.37%      30.841ms      10.650us          2896  
void at::native::elementwise_kernel<128, 2, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us      28.531ms         9.59%      28.531ms      17.146us          1664  
                               Optimizer.step#Adam.step         8.12%      78.274ms        26.95%     259.911ms      32.489ms       0.000us         0.00%      23.824ms       2.978ms             8  
                                           aten::conv2d         0.15%       1.451ms         5.67%      54.659ms     131.392us       0.000us         0.00%      22.410ms      53.870us           416  
                                      aten::convolution         0.39%       3.776ms         5.52%      53.208ms     127.904us       0.000us         0.00%      22.410ms      53.870us           416  
                                     aten::_convolution         0.45%       4.319ms         5.13%      49.432ms     118.827us       0.000us         0.00%      22.410ms      53.870us           416  
autograd::engine::evaluate_function: FusedMovingAvgO...         0.80%       7.703ms         3.48%      33.548ms      27.231us       0.000us         0.00%      18.618ms      15.112us          1232  
                     FusedMovingAvgObsFqHelperBackward0         0.27%       2.570ms         2.68%      25.845ms      20.978us       0.000us         0.00%      18.618ms      15.112us          1232  
aten::fake_quantize_per_tensor_affine_cachemask_back...         0.18%       1.705ms         2.41%      23.275ms      18.892us       0.000us         0.00%      18.618ms      15.112us          1232  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us      18.618ms         6.26%      18.618ms      15.112us          1232  
