-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
autograd::engine::evaluate_function: ConvolutionBack...         0.95%       5.645ms        14.94%      88.646ms     197.871us       0.000us         0.00%     171.255ms     382.266us           448  
                                   ConvolutionBackward0         0.44%       2.628ms        13.90%      82.502ms     184.156us       0.000us         0.00%     166.648ms     371.982us           448  
                             aten::convolution_backward         8.88%      52.729ms        13.46%      79.874ms     178.290us     161.753ms        32.55%     166.648ms     371.982us           448  
autograd::engine::evaluate_function: CudnnBatchNormB...         1.03%       6.099ms         6.19%      36.754ms      82.040us       0.000us         0.00%      80.110ms     178.817us           448  
                                CudnnBatchNormBackward0         0.36%       2.165ms         5.17%      30.655ms      68.426us       0.000us         0.00%      80.110ms     178.817us           448  
                        aten::cudnn_batch_norm_backward         2.44%      14.465ms         4.80%      28.490ms      63.594us      80.110ms        16.12%      80.110ms     178.817us           448  
void cudnn::bn_bw_1C11_kernel_new<float, float, floa...         0.00%       0.000us         0.00%       0.000us       0.000us      55.268ms        11.12%      55.268ms     127.935us           432  
                                           aten::conv2d         0.23%       1.351ms         8.35%      49.525ms     110.547us       0.000us         0.00%      54.274ms     121.147us           448  
                                      aten::convolution         0.63%       3.758ms         8.12%      48.174ms     107.531us       0.000us         0.00%      54.274ms     121.147us           448  
                                     aten::_convolution         0.56%       3.323ms         7.48%      44.416ms      99.143us       0.000us         0.00%      54.274ms     121.147us           448  
void wgrad_alg0_engine<float, 128, 6, 7, 3, 3, 5, fa...         0.00%       0.000us         0.00%       0.000us       0.000us      48.593ms         9.78%      48.593ms     233.620us           208  
                                       aten::batch_norm         0.15%     877.000us         5.86%      34.801ms      77.681us       0.000us         0.00%      47.694ms     106.460us           448  
                           aten::_batch_norm_impl_index         0.22%       1.292ms         5.72%      33.924ms      75.723us       0.000us         0.00%      47.694ms     106.460us           448  
                                 aten::cudnn_batch_norm         2.72%      16.155ms         5.50%      32.632ms      72.839us      47.694ms         9.60%      47.694ms     106.460us           448  
void at::native::elementwise_kernel<128, 2, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us      34.648ms         6.97%      34.648ms      73.407us           472  
                                            aten::clone         0.36%       2.108ms         2.62%      15.534ms      33.478us       0.000us         0.00%      34.619ms      74.610us           464  
                                            aten::copy_         1.30%       7.713ms         1.97%      11.674ms       6.400us      34.619ms         6.97%      34.619ms      18.980us          1824  
                                aten::cudnn_convolution         4.70%      27.892ms         5.69%      33.749ms     114.017us      34.375ms         6.92%      34.375ms     116.132us           296  
     autograd::engine::evaluate_function: ReluBackward0         0.36%       2.109ms         1.87%      11.119ms      37.564us       0.000us         0.00%      32.590ms     110.101us           296  
